Date,JPM,JPM_tradable,BAC,BAC_tradable,WFC,WFC_tradable,C,C_tradable,GS,GS_tradable,MS,MS_tradable,USB,USB_tradable,PNC,PNC_tradable,HSBA.L,HSBA.L_tradable,BARC.L,BARC.L_tradable,LLOY.L,LLOY.L_tradable,NWG.L,NWG.L_tradable,STAN.L,STAN.L_tradable,BNP.PA,BNP.PA_tradable,GLE.PA,GLE.PA_tradable,SAN.MC,SAN.MC_tradable,BBVA.MC,BBVA.MC_tradable,ISP.MI,ISP.MI_tradable,UCG.MI,UCG.MI_tradable,DBK.DE,DBK.DE_tradable,CBK.DE,CBK.DE_tradable,INGA.AS,INGA.AS_tradable,UBSG.SW,UBSG.SW_tradable,8316.T,8316.T_tradable,8308.T,8308.T_tradable
2000-01-26,24.6724967957,True,12.0215568542,True,9.2725639343,True,225.6101837158,True,61.0787467957,True,32.0984992981,True,9.4733438492,True,20.3011283875,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.3196725945,True,30.3606203189,True
2000-01-27,25.3802394867,True,12.2766551971,True,9.5165815353,True,229.0065307617,True,61.5978088379,True,32.6420249939,True,9.6031141281,True,20.9750328064,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.3362264280,True,31.6216365586,True
2000-01-28,24.1220455170,True,11.6707925797,True,9.4555768967,True,217.8471679688,True,60.2136154175,True,30.5886878967,True,9.2397546768,True,20.6100139618,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.2342829818,True,31.5448872592,True
2000-01-29,24.1220455170,False,11.6707925797,False,9.4555768967,False,217.8471679688,False,60.2136154175,False,30.5886878967,False,9.2397546768,False,20.6100139618,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.2342829818,False,31.5448872592,False
2000-01-30,24.1220455170,False,11.6707925797,False,9.4555768967,False,217.8471679688,False,60.2136154175,False,30.5886878967,False,9.2397546768,False,20.6100139618,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.2342829818,False,31.5448872592,False
2000-01-31,25.3802394867,True,12.3563709259,True,9.7605991364,True,221.2434539795,True,63.4146232605,True,32.0079116821,True,9.9145650864,True,21.5646915436,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.2826913030,True,32.0376551361,True
2000-02-01,26.3435420990,True,12.4998598099,True,9.8673505783,True,226.0953369141,True,63.1550941467,True,30.9208602905,True,10.0962438583,True,21.6770095825,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.5060739807,True,29.8050727155,True
2000-02-02,25.9110260010,True,12.1809940338,True,9.5686388016,True,224.1546783447,True,63.0685462952,True,31.4643764496,True,10.2260189056,True,20.9750328064,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.6537531270,True,29.4940081393,True
2000-02-03,26.1665992737,True,11.8461761475,True,9.5379753113,True,219.1824340820,True,59.0889511108,True,31.8871307373,True,9.9405231476,True,20.4415321350,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.8536645665,True,31.0574921196,True
2000-02-04,25.7144527435,True,11.7026882172,True,9.4613027573,True,213.1006317139,True,58.6131057739,True,31.7361335754,True,9.2657070160,True,20.0203475952,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.9647256441,True,30.2812300491,True
2000-02-05,25.7144527435,False,11.7026882172,False,9.4613027573,False,213.1006317139,False,58.6131057739,False,31.7361335754,False,9.2657070160,False,20.0203475952,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.9647256441,False,30.2812300491,False
2000-02-06,25.7144527435,False,11.7026882172,False,9.4613027573,False,213.1006317139,False,58.6131057739,False,31.7361335754,False,9.2657070160,False,20.0203475952,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.9647256441,False,30.2812300491,False
2000-02-07,25.8520641327,True,11.5591907501,True,9.3692951202,True,211.6411590576,True,59.3484802246,True,31.4643764496,True,9.4473876953,True,19.8237972260,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,8.9970255823,True,29.8002215409,True
2000-02-08,26.7563819885,True,12.0215568542,True,9.5533084869,True,217.9660797119,True,61.9006423950,True,32.7627983093,True,9.8107442856,True,20.2449779510,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,9.0147022087,True,28.8819158829,True
2000-02-09,26.0683097839,True,11.7505159378,True,9.2926197052,True,210.9113616943,True,60.0405845642,True,32.4608459473,True,9.5252485275,True,19.7957267761,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,9.4759378670,True,28.1571645546,True
2000-02-10,26.1469497681,True,11.4475784302,True,9.0166044235,True,208.9651336670,True,59.9540596008,True,32.2796783447,True,9.3954801559,True,19.1779766083,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.3174429122,True,26.5979114562,True
2000-02-11,25.9896678925,True,11.5272998810,True,9.2926197052,True,210.1815032959,True,58.9159011841,True,32.2494697571,True,9.2137994766,True,18.9252700806,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.3468398246,True,26.6736953961,True
2000-02-12,25.9896678925,False,11.5272998810,False,9.2926197052,False,210.1815032959,False,58.9159011841,False,32.2494697571,False,9.2137994766,False,18.9252700806,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.3468398246,False,26.6736953961,False
2000-02-13,25.9896678925,False,11.5272998810,False,9.2926197052,False,210.1815032959,False,58.9159011841,False,32.2494697571,False,9.2137994766,False,18.9252700806,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.3468398246,False,26.6736953961,False
2000-02-14,24.8690853119,True,11.2881460190,True,9.2772846222,True,210.1815032959,True,59.8675498962,True,31.8871307373,True,9.0321197510,True,18.7006359100,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.9267464773,True,24.7202889073,True
2000-02-15,25.4981899261,True,11.6389064789,True,9.2466201782,True,213.5871582031,True,59.8675498962,True,31.6757431030,True,9.1099786758,True,19.3745326996,True,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,9.8851189878,True,23.6162754476,True
