Date,USD,USD_tradable,EURUSD,EURUSD_tradable,GBPUSD,GBPUSD_tradable,JPYUSD,JPYUSD_tradable,CHFUSD,CHFUSD_tradable
2011-07-14,1.0000000000,True,1.4234267473,True,1.6168148518,True,0.0126710596,True,1.2331216760,True
2011-07-15,1.0000000000,True,1.4157286882,True,1.6149089336,True,0.0126294518,True,1.2266928795,True
2011-07-16,1.0000000000,True,1.4157286882,False,1.6149089336,False,0.0126294518,False,1.2266928795,False
2011-07-17,1.0000000000,True,1.4157286882,False,1.6149089336,False,0.0126294518,False,1.2266928795,False
2011-07-18,1.0000000000,True,1.4123096466,True,1.6111880541,True,0.0126401478,True,1.2333802189,True
2011-07-19,1.0000000000,True,1.4111936092,True,1.6058323383,True,0.0126502209,True,1.2233912725,True
2011-07-20,1.0000000000,True,1.4172939062,True,1.6137100458,True,0.0126380710,True,1.2134596891,True
2011-07-21,1.0000000000,True,1.4270017147,True,1.6159266233,True,0.0126977681,True,1.2152144894,True
2011-07-22,1.0000000000,True,1.4420026541,True,1.6323332787,True,0.0127252367,True,1.2234661238,True
2011-07-23,1.0000000000,True,1.4420026541,False,1.6323332787,False,0.0127252367,False,1.2234661238,False
2011-07-24,1.0000000000,True,1.4420026541,False,1.6323332787,False,0.0127252367,False,1.2234661238,False
2011-07-25,1.0000000000,True,1.4388489723,True,1.6315076351,True,0.0127583572,True,1.2292563194,True
2011-07-26,1.0000000000,True,1.4371533394,True,1.6280810833,True,0.0127713916,True,1.2396642834,True
2011-07-27,1.0000000000,True,1.4508101940,True,1.6426025629,True,0.0128346636,True,1.2476295196,True
2011-07-28,1.0000000000,True,1.4372979403,True,1.6327331066,True,0.0128320287,True,1.2478785891,True
2011-07-29,1.0000000000,True,1.4331985712,True,1.6368486881,True,0.0128650451,True,1.2480499517,True
2011-07-30,1.0000000000,True,1.4331985712,False,1.6368486881,False,0.0128650451,False,1.2480499517,False
2011-07-31,1.0000000000,True,1.4331985712,False,1.6368486881,False,0.0128650451,False,1.2480499517,False
2011-08-01,1.0000000000,True,1.4363688231,True,1.6412007809,True,0.0129511874,True,1.2645581923,True
2011-08-02,1.0000000000,True,1.4262080193,True,1.6309223175,True,0.0129098891,True,1.2742100011,True
2011-08-03,1.0000000000,True,1.4173339605,True,1.6278691292,True,0.0129307560,True,1.3070186865,True
2011-08-04,1.0000000000,True,1.4352967739,True,1.6434123516,True,0.0129681503,True,1.2977911611,True
2011-08-05,1.0000000000,True,1.4067071676,True,1.6235874891,True,0.0126119307,True,1.3056534526,True
2011-08-06,1.0000000000,True,1.4067071676,False,1.6235874891,False,0.0126119307,False,1.3056534526,False
2011-08-07,1.0000000000,True,1.4067071676,False,1.6235874891,False,0.0126119307,False,1.3056534526,False
2011-08-08,1.0000000000,True,1.4294085503,True,1.6416587830,True,0.0127788998,True,1.3134218524,True
2011-08-09,1.0000000000,True,1.4170728922,True,1.6320136786,True,0.0128890895,True,1.3264358818,True
2011-08-10,1.0000000000,True,1.4383108616,True,1.6314810514,True,0.0129785848,True,1.3835085464,True
2011-08-11,1.0000000000,True,1.4124692678,True,1.6118113995,True,0.0130277878,True,1.3770311502,True
2011-08-12,1.0000000000,True,1.4226369858,True,1.6227970123,True,0.0130106686,True,1.3126805089,True
2011-08-13,1.0000000000,True,1.4226369858,False,1.6227970123,False,0.0130106686,False,1.3126805089,False
2011-08-14,1.0000000000,True,1.4226369858,False,1.6227970123,False,0.0130106686,False,1.3126805089,False
2011-08-15,1.0000000000,True,1.4274091721,True,1.6293280125,True,0.0130174434,True,1.2776287175,True
2011-08-16,1.0000000000,True,1.4438347816,True,1.6385921240,True,0.0130140558,True,1.2751848812,True
2011-08-17,1.0000000000,True,1.4398018122,True,1.6440877914,True,0.0130286373,True,1.2569130263,True
2011-08-18,1.0000000000,True,1.4429181814,True,1.6540955305,True,0.0130638698,True,1.2667046842,True
2011-08-19,1.0000000000,True,1.4324390888,True,1.6507915258,True,0.0130485273,True,1.2592872647,True
2011-08-20,1.0000000000,True,1.4324390888,False,1.6507915258,False,0.0130485273,False,1.2592872647,False
2011-08-21,1.0000000000,True,1.4324390888,False,1.6507915258,False,0.0130485273,False,1.2592872647,False
2011-08-22,1.0000000000,True,1.4369261265,True,1.6477993727,True,0.0130232068,True,1.2696800715,True
2011-08-23,1.0000000000,True,1.4361007214,True,1.6466054916,True,0.0130154101,True,1.2666244489,True
2011-08-24,1.0000000000,True,1.4437098503,True,1.6498110294,True,0.0130446120,True,1.2611930476,True
2011-08-25,1.0000000000,True,1.4412337542,True,1.6370095015,True,0.0129780798,True,1.2574662079,True
2011-08-26,1.0000000000,True,1.4372979403,True,1.6283197403,True,0.0129140574,True,1.2594457969,True
2011-08-27,1.0000000000,True,1.4372979403,False,1.6283197403,False,0.0129140574,False,1.2594457969,False
2011-08-28,1.0000000000,True,1.4372979403,False,1.6283197403,False,0.0129140574,False,1.2594457969,False
2011-08-29,1.0000000000,True,1.4495064020,True,1.6350021362,True,0.0130408702,True,1.2377003224,True
2011-08-30,1.0000000000,True,1.4524328709,True,1.6414970160,True,0.0129983234,True,1.2244998114,True
2011-08-31,1.0000000000,True,1.4433138371,True,1.6307626963,True,0.0130376403,True,1.2208521215,True
2011-09-01,1.0000000000,True,1.4374631643,True,1.6251442432,True,0.0130327115,True,1.2396182111,True
2011-09-02,1.0000000000,True,1.4262080193,True,1.6188040972,True,0.0130106686,True,1.2578616088,True
2011-09-03,1.0000000000,True,1.4262080193,False,1.6188040972,False,0.0130106686,False,1.2578616088,False
2011-09-04,1.0000000000,True,1.4262080193,False,1.6188040972,False,0.0130106686,False,1.2578616088,False
2011-09-05,1.0000000000,True,1.4157688618,True,1.6172070503,True,0.0130035629,True,1.2655024124,True
2011-09-06,1.0000000000,True,1.4063115120,True,1.6099948883,True,0.0130035629,True,1.2730744911,True
2011-09-07,1.0000000000,True,1.4003249407,True,1.5948200226,True,0.0128836101,True,1.1607660722,True
2011-09-08,1.0000000000,True,1.4085696936,True,1.5985933542,True,0.0129364428,True,1.1646866716,True
2011-09-09,1.0000000000,True,1.3904144764,True,1.5977503061,True,0.0129018935,True,1.1437590568,True
2011-09-10,1.0000000000,True,1.3904144764,False,1.5977503061,False,0.0129018935,False,1.1437590568,False
2011-09-11,1.0000000000,True,1.3904144764,False,1.5977503061,False,0.0129018935,False,1.1437590568,False
2011-09-12,1.0000000000,True,1.3600815535,True,1.5856908560,True,0.0129093894,True,1.1276499887,True
2011-09-13,1.0000000000,True,1.3660268784,True,1.5858668089,True,0.0129567245,True,1.1343527028,True
2011-09-14,1.0000000000,True,1.3686069250,True,1.5786067247,True,0.0129984923,True,1.1364928109,True
2011-09-15,1.0000000000,True,1.3746082783,True,1.5769885778,True,0.0130417201,True,1.1414612693,True
2011-09-16,1.0000000000,True,1.3869048357,True,1.5793048143,True,0.0130320325,True,1.1484220370,True
2011-09-17,1.0000000000,True,1.3869048357,False,1.5793048143,False,0.0130320325,False,1.1484220370,False
2011-09-18,1.0000000000,True,1.3869048357,False,1.5793048143,False,0.0130320325,False,1.1484220370,False
2011-09-19,1.0000000000,True,1.3701446056,True,1.5724011660,True,0.0130022098,True,1.1363636425,True
2011-09-20,1.0000000000,True,1.3605626822,True,1.5659990311,True,0.0130555119,True,1.1286682001,True
2011-09-21,1.0000000000,True,1.3693940639,True,1.5734156370,True,0.0130782213,True,1.1268875728,True
2011-09-22,1.0000000000,True,1.3586033583,True,1.5508204699,True,0.0130654051,True,1.1118770359,True
2011-09-23,1.0000000000,True,1.3480904102,True,1.5361691713,True,0.0131051294,True,1.1019283399,True
2011-09-24,1.0000000000,True,1.3480904102,False,1.5361691713,False,0.0131051294,False,1.1019283399,False
2011-09-25,1.0000000000,True,1.3480904102,False,1.5361691713,False,0.0131051294,False,1.1019283399,False
2011-09-26,1.0000000000,True,1.3547013998,True,1.5493307114,True,0.0130650639,True,1.1068068371,True
2011-09-27,1.0000000000,True,1.3518079519,True,1.5552583933,True,0.0130999793,True,1.1086474378,True
2011-09-28,1.0000000000,True,1.3582342863,True,1.5639907122,True,0.0130194774,True,1.1154862835,True
2011-09-29,1.0000000000,True,1.3537662029,True,1.5576082468,True,0.0130650639,True,1.1096316067,True
2011-09-30,1.0000000000,True,1.3585848808,True,1.5599408150,True,0.0130267701,True,1.1140447918,True
2011-10-01,1.0000000000,True,1.3585848808,False,1.5599408150,False,0.0130267701,False,1.1140447918,False
2011-10-02,1.0000000000,True,1.3585848808,False,1.5599408150,False,0.0130267701,False,1.1140447918,False
2011-10-03,1.0000000000,True,1.3360946178,True,1.5583120584,True,0.0129550456,True,1.0996261437,True
2011-10-04,1.0000000000,True,1.3195048571,True,1.5435909033,True,0.0130561934,True,1.0868384182,True
2011-10-05,1.0000000000,True,1.3330134153,True,1.5470297337,True,0.0130276182,True,1.0881392468,True
2011-10-06,1.0000000000,True,1.3339915276,True,1.5465990305,True,0.0130238862,True,1.0826026059,True
2011-10-07,1.0000000000,True,1.3428946733,True,1.5434480906,True,0.0130449534,True,1.0871928875,True
2011-10-08,1.0000000000,True,1.3428946733,False,1.5434480906,False,0.0130449534,False,1.0871928875,False
2011-10-09,1.0000000000,True,1.3428946733,False,1.5434480906,False,0.0130449534,False,1.0871928875,False
2011-10-10,1.0000000000,True,1.3385984898,True,1.5533015728,True,0.0130259222,True,1.0795638688,True
2011-10-11,1.0000000000,True,1.3635495901,True,1.5658273697,True,0.0130446120,True,1.1059499897,True
2011-10-12,1.0000000000,True,1.3645730019,True,1.5588949919,True,0.0130434216,True,1.1007881718,True
2011-10-13,1.0000000000,True,1.3791962862,True,1.5747783184,True,0.0129567245,True,1.1176556407,True
2011-10-14,1.0000000000,True,1.3735508919,True,1.5745056868,True,0.0130072845,True,1.1116051220,True
2011-10-15,1.0000000000,True,1.3735508919,False,1.5745056868,False,0.0130072845,False,1.1116051220,False
2011-10-16,1.0000000000,True,1.3735508919,False,1.5745056868,False,0.0130072845,False,1.1116051220,False
2011-10-17,1.0000000000,True,1.3879058361,True,1.5826289654,True,0.0129500127,True,1.1215791674,True
2011-10-18,1.0000000000,True,1.3744003773,True,1.5745056868,True,0.0130155794,True,1.1134617297,True
2011-10-19,1.0000000000,True,1.3740037680,True,1.5708698034,True,0.0130247339,True,1.1118523512,True
2011-10-20,1.0000000000,True,1.3765003681,True,1.5777100325,True,0.0130208328,True,1.1075545975,True
2011-10-21,1.0000000000,True,1.3779039383,True,1.5796041489,True,0.0130106686,True,1.1188185023,True
2011-10-22,1.0000000000,True,1.3779039383,False,1.5796041489,False,0.0130106686,False,1.1188185023,False
2011-10-23,1.0000000000,True,1.3779039383,False,1.5796041489,False,0.0130106686,False,1.1188185023,False
2011-10-24,1.0000000000,True,1.3847730160,True,1.5943114758,True,0.0131216377,True,1.1316057317,True
2011-10-25,1.0000000000,True,1.3922340870,True,1.5996673107,True,0.0131350805,True,1.1357183179,True
2011-10-26,1.0000000000,True,1.3904531002,True,1.5998463631,True,0.0131390504,True,1.1384334795,True
2011-10-27,1.0000000000,True,1.3876940012,True,1.5959653854,True,0.0131261160,True,1.1343012417,True
2011-10-28,1.0000000000,True,1.4173942804,True,1.6087774038,True,0.0131700250,True,1.1622500878,True
2011-10-29,1.0000000000,True,1.4173942804,False,1.6087774038,False,0.0131700250,False,1.1622500878,False
2011-10-30,1.0000000000,True,1.4173942804,False,1.6087774038,False,0.0131700250,False,1.1622500878,False
2011-10-31,1.0000000000,True,1.4140071869,True,1.6111880541,True,0.0132030635,True,1.1596892319,True
2011-11-01,1.0000000000,True,1.3860014677,True,1.6080013514,True,0.0127700876,True,1.1399908704,True
2011-11-02,1.0000000000,True,1.3655978441,True,1.5940066576,True,0.0127704135,True,1.1244799423,True
2011-11-03,1.0000000000,True,1.3690004349,True,1.5911911726,True,0.0127977067,True,1.1282860985,True
2011-11-04,1.0000000000,True,1.3829919100,True,1.6037206650,True,0.0128118071,True,1.1391597785,True
2011-11-05,1.0000000000,True,1.3829919100,False,1.6037206650,False,0.0128118071,False,1.1391597785,False
2011-11-06,1.0000000000,True,1.3829919100,False,1.6037206650,False,0.0128118071,False,1.1391597785,False
2011-11-07,1.0000000000,True,1.3789299726,True,1.6032835245,True,0.0127991813,True,1.1222085197,True
2011-11-08,1.0000000000,True,1.3760079145,True,1.6061934233,True,0.0128078686,True,1.1096316067,True
2011-11-09,1.0000000000,True,1.3826478720,True,1.6098912954,True,0.0128686879,True,1.1176556407,True
2011-11-10,1.0000000000,True,1.3526674509,True,1.5914950371,True,0.0128604125,True,1.0980564122,True
2011-11-11,1.0000000000,True,1.3610072136,True,1.5942099094,True,0.0128779683,True,1.1040330280,True
2011-11-12,1.0000000000,True,1.3610072136,False,1.5942099094,False,0.0128779683,False,1.1040330280,False
2011-11-13,1.0000000000,True,1.3610072136,False,1.5942099094,False,0.0128779683,False,1.1040330280,False
2011-11-14,1.0000000000,True,1.3787018061,True,1.6076911688,True,0.0129607551,True,1.1120996166,True
2011-11-15,1.0000000000,True,1.3624163866,True,1.5900021791,True,0.0129737019,True,1.1008366369,True
2011-11-16,1.0000000000,True,1.3507125378,True,1.5805778503,True,0.0129769015,True,1.0896807323,True
2011-11-17,1.0000000000,True,1.3441040516,True,1.5707957745,True,0.0129767332,True,1.0851871628,True
2011-11-18,1.0000000000,True,1.3458044529,True,1.5752000809,True,0.0129941006,True,1.0847163769,True
2011-11-19,1.0000000000,True,1.3458044529,False,1.5752000809,False,0.0129941006,False,1.0847163769,False
2011-11-20,1.0000000000,True,1.3458044529,False,1.5752000809,False,0.0129941006,False,1.0847163769,False
2011-11-21,1.0000000000,True,1.3529969454,True,1.5777100325,True,0.0130142251,True,1.0915243448,True
2011-11-22,1.0000000000,True,1.3484358788,True,1.5638928413,True,0.0130039009,True,1.0897995053,True
2011-11-23,1.0000000000,True,1.3521919250,True,1.5648962259,True,0.0129920746,True,1.0949424322,True
2011-11-24,1.0000000000,True,1.3352025747,True,1.5528672934,True,0.0129412977,True,1.0874174644,True
2011-11-25,1.0000000000,True,1.3331022263,True,1.5477000475,True,0.0129590752,True,1.0863661285,True
2011-11-26,1.0000000000,True,1.3331022263,False,1.5477000475,False,0.0129590752,False,1.0863661285,False
2011-11-27,1.0000000000,True,1.3331022263,False,1.5477000475,False,0.0129590752,False,1.0863661285,False
2011-11-28,1.0000000000,True,1.3313452005,True,1.5489946604,True,0.0128754813,True,1.0779346968,True
2011-11-29,1.0000000000,True,1.3316997290,True,1.5500991344,True,0.0128072128,True,1.0837758894,True
2011-11-30,1.0000000000,True,1.3324095011,True,1.5597946644,True,0.0128270910,True,1.0855523557,True
2011-12-01,1.0000000000,True,1.3443931341,True,1.5707216263,True,0.0128894216,True,1.0944391569,True
2011-12-02,1.0000000000,True,1.3466924429,True,1.5683076382,True,0.0128617363,True,1.0922634667,True
2011-12-03,1.0000000000,True,1.3466924429,False,1.5683076382,False,0.0128617363,False,1.0922634667,False
2011-12-04,1.0000000000,True,1.3466924429,False,1.5683076382,False,0.0128617363,False,1.0922634667,False
2011-12-05,1.0000000000,True,1.3419036865,True,1.5609878302,True,0.0128073767,True,1.0868029347,True
2011-12-06,1.0000000000,True,1.3386701345,True,1.5643087626,True,0.0128514888,True,1.0850694631,True
2011-12-07,1.0000000000,True,1.3412017822,True,1.5606955290,True,0.0128617363,True,1.0809641868,True
2011-12-08,1.0000000000,True,1.3403747082,True,1.5700312853,True,0.0128744872,True,1.0820519832,True
2011-12-09,1.0000000000,True,1.3345433474,True,1.5637950897,True,0.0128733264,True,1.0803803029,True
2011-12-10,1.0000000000,True,1.3345433474,False,1.5637950897,False,0.0128733264,False,1.0803803029,False
2011-12-11,1.0000000000,True,1.3345433474,False,1.5637950897,False,0.0128733264,False,1.0803803029,False
2011-12-12,1.0000000000,True,1.3371665478,True,1.5654107332,True,0.0128846056,True,1.0804736763,True
2011-12-13,1.0000000000,True,1.3171066046,True,1.5580692291,True,0.0128305465,True,1.0654165737,True
2011-12-14,1.0000000000,True,1.3019137383,True,1.5480115414,True,0.0128269265,True,1.0568701851,True
2011-12-15,1.0000000000,True,1.2988024950,True,1.5475084782,True,0.0128027856,True,1.0484378028,True
2011-12-16,1.0000000000,True,1.3029655218,True,1.5522888899,True,0.0128468660,True,1.0641694073,True
2011-12-17,1.0000000000,True,1.3029655218,False,1.5522888899,False,0.0128468660,False,1.0641694073,False
2011-12-18,1.0000000000,True,1.3029655218,False,1.5522888899,False,0.0128468660,False,1.0641694073,False
2011-12-19,1.0000000000,True,1.3036959171,True,1.5525058508,True,0.0128518189,True,1.0680337730,True
2011-12-20,1.0000000000,True,1.3007792234,True,1.5509887934,True,0.0128188690,True,1.0675776817,True
2011-12-21,1.0000000000,True,1.3087977171,True,1.5671033859,True,0.0128468660,True,1.0737678693,True
2011-12-22,1.0000000000,True,1.3040019274,True,1.5671033859,True,0.0128090176,True,1.0680337730,True
2011-12-23,1.0000000000,True,1.3056023121,True,1.5679880381,True,0.0127942676,True,1.0690613537,True
2011-12-24,1.0000000000,True,1.3056023121,False,1.5679880381,False,0.0127942676,False,1.0690613537,False
2011-12-25,1.0000000000,True,1.3056023121,False,1.5679880381,False,0.0127942676,False,1.0690613537,False
2011-12-26,1.0000000000,True,1.3044953346,True,1.5596973896,True,0.0128073767,True,1.0678056447,True
2011-12-27,1.0000000000,True,1.3050570488,True,1.5618897676,True,0.0128155840,True,1.0676916171,True
2011-12-28,1.0000000000,True,1.3072066307,True,1.5664896965,True,0.0128419156,True,1.0704346092,True
2011-12-29,1.0000000000,True,1.2927246094,True,1.5444016457,True,0.0128293948,True,1.0599957315,True
2011-12-30,1.0000000000,True,1.2956053019,True,1.5415922403,True,0.0128768081,True,1.0636147818,True
2011-12-31,1.0000000000,True,1.2956053019,False,1.5415922403,False,0.0128768081,False,1.0636147818,False
2012-01-01,1.0000000000,True,1.2956053019,False,1.5415922403,False,0.0128768081,False,1.0636147818,False
2012-01-02,1.0000000000,True,1.2960082293,True,1.5512052774,True,0.0129836412,True,1.0659844590,True
2012-01-03,1.0000000000,True,1.2940963507,True,1.5519996881,True,0.0129988301,True,1.0645092417,True
2012-01-04,1.0000000000,True,1.3056023121,True,1.5644066334,True,0.0130340710,True,1.0730764822,True
2012-01-05,1.0000000000,True,1.2931424379,True,1.5609389544,True,0.0130361102,True,1.0614584569,True
2012-01-06,1.0000000000,True,1.2796068192,True,1.5501713753,True,0.0129615946,True,1.0503098647,True
2012-01-07,1.0000000000,True,1.2796068192,False,1.5501713753,False,0.0129615946,False,1.0503098647,False
2012-01-08,1.0000000000,True,1.2796068192,False,1.5501713753,False,0.0129615946,False,1.0503098647,False
2012-01-09,1.0000000000,True,1.2680377960,True,1.5419486761,True,0.0130022098,True,1.0432967878,True
2012-01-10,1.0000000000,True,1.2775959969,True,1.5459055901,True,0.0130106686,True,1.0549636068,True
2012-01-11,1.0000000000,True,1.2751848698,True,1.5474605560,True,0.0130123620,True,1.0518786359,True
2012-01-12,1.0000000000,True,1.2723940611,True,1.5336012840,True,0.0130110070,True,1.0490977950,True
2012-01-13,1.0000000000,True,1.2820513248,True,1.5342129469,True,0.0130243948,True,1.0595465449,True
2012-01-14,1.0000000000,True,1.2820513248,False,1.5342129469,False,0.0130243948,False,1.0595465449,False
2012-01-15,1.0000000000,True,1.2820513248,False,1.5342129469,False,0.0130243948,False,1.0595465449,False
2012-01-16,1.0000000000,True,1.2647020817,True,1.5300110579,True,0.0130022098,True,1.0477787059,True
2012-01-17,1.0000000000,True,1.2667046785,True,1.5324965715,True,0.0130174434,True,1.0466820289,True
2012-01-18,1.0000000000,True,1.2745997906,True,1.5338599682,True,0.0130174434,True,1.0537407787,True
2012-01-19,1.0000000000,True,1.2866039276,True,1.5429955721,True,0.0130264309,True,1.0651896295,True
2012-01-20,1.0000000000,True,1.2964956760,True,1.5488266945,True,0.0129735337,True,1.0727311568,True
2012-01-21,1.0000000000,True,1.2964956760,False,1.5488266945,False,0.0129735337,False,1.0727311568,False
2012-01-22,1.0000000000,True,1.2964956760,False,1.5488266945,False,0.0129735337,False,1.0727311568,False
2012-01-23,1.0000000000,True,1.2884771824,True,1.5545572042,True,0.0129937631,True,1.0672927800,True
2012-01-24,1.0000000000,True,1.3026939631,True,1.5578993559,True,0.0129870130,True,1.0782135985,True
2012-01-25,1.0000000000,True,1.3041039705,True,1.5626953840,True,0.0128721671,True,1.0781671048,True
2012-01-26,1.0000000000,True,1.3107362986,True,1.5660971403,True,0.0128584293,True,1.0849517188,True
2012-01-27,1.0000000000,True,1.3092775345,True,1.5682092905,True,0.0129098891,True,1.0849517188,False
2012-01-28,1.0000000000,True,1.3092775345,False,1.5682092905,False,0.0129098891,False,1.0849517188,False
2012-01-29,1.0000000000,True,1.3092775345,False,1.5682092905,False,0.0129098891,False,1.0849517188,False
2012-01-30,1.0000000000,True,1.3207945824,True,1.5724011660,True,0.0130323720,True,1.0951702939,True
2012-01-31,1.0000000000,True,1.3139568567,True,1.5708451271,True,0.0130958616,True,1.0951702939,False
2012-02-01,1.0000000000,True,1.3077024221,True,1.5760440826,True,0.0131113156,True,1.0864841096,True
2012-02-02,1.0000000000,True,1.3170025349,True,1.5842838287,True,0.0131252538,True,1.0936133205,True
2012-02-03,1.0000000000,True,1.3137152195,True,1.5802781582,True,0.0131268049,True,1.0901559091,True
2012-02-04,1.0000000000,True,1.3137152195,False,1.5802781582,False,0.0131268049,False,1.0901559091,False
2012-02-05,1.0000000000,True,1.3137152195,False,1.5802781582,False,0.0131268049,False,1.0901559091,False
2012-02-06,1.0000000000,True,1.3127149343,True,1.5803030729,True,0.0130631862,True,1.0880209059,True
2012-02-07,1.0000000000,True,1.3121638298,True,1.5812777281,True,0.0130633568,True,1.0876658966,True
2012-02-08,1.0000000000,True,1.3248542547,True,1.5893198252,True,0.0130225288,True,1.0962147526,True
2012-02-09,1.0000000000,True,1.3248542547,True,1.5812777281,True,0.0129769015,True,1.0949304986,True
2012-02-10,1.0000000000,True,1.3278449774,True,1.5812777281,True,0.0128812854,True,1.0963709914,True
2012-02-11,1.0000000000,True,1.3278449774,False,1.5812777281,False,0.0128812854,False,1.0963709914,False
2012-02-12,1.0000000000,True,1.3278449774,False,1.5812777281,False,0.0128812854,False,1.0963709914,False
2012-02-13,1.0000000000,True,1.3236793280,True,1.5782082081,True,0.0128700134,True,1.0943313622,True
2012-02-14,1.0000000000,True,1.3157894611,True,1.5725742579,True,0.0129015607,True,1.0886486817,True
2012-02-15,1.0000000000,True,1.3133701086,True,1.5691196918,True,0.0127616130,True,1.0875475881,True
2012-02-16,1.0000000000,True,1.3058068752,True,1.5688736439,True,0.0127420994,True,1.0818997986,True
2012-02-17,1.0000000000,True,1.3126804829,True,1.5807777643,True,0.0126864918,True,1.0880209059,True
2012-02-18,1.0000000000,True,1.3126804829,False,1.5807777643,False,0.0126864918,False,1.0880209059,False
2012-02-19,1.0000000000,True,1.3126804829,False,1.5807777643,False,0.0126864918,False,1.0880209059,False
2012-02-20,1.0000000000,True,1.3227163553,True,1.5869237185,True,0.0125332127,True,1.0934937147,True
2012-02-21,1.0000000000,True,1.3204805851,True,1.5828293562,True,0.0125650242,True,1.0945708952,True
2012-02-22,1.0000000000,True,1.3243278265,True,1.5790305138,True,0.0125266188,True,1.0969723639,True
2012-02-23,1.0000000000,True,1.3255742788,True,1.5672016144,True,0.0124564028,True,1.0981770182,True
2012-02-24,1.0000000000,True,1.3373633623,True,1.5745551586,True,0.0125109470,True,1.1101243466,True
2012-02-25,1.0000000000,True,1.3373633623,False,1.5745551586,False,0.0125109470,False,1.1101243466,False
2012-02-26,1.0000000000,True,1.3373633623,False,1.5745551586,False,0.0125109470,False,1.1101243466,False
2012-02-27,1.0000000000,True,1.3467106819,True,1.5886884928,True,0.0122743061,True,1.1183180159,True
2012-02-28,1.0000000000,True,1.3406623602,True,1.5832804441,True,0.0124279186,True,1.1129660232,True
2012-02-29,1.0000000000,True,1.3477997780,True,1.5922045708,True,0.0124254468,True,1.1184431142,True
2012-03-01,1.0000000000,True,1.3320900202,True,1.5923566818,True,0.0123037550,True,1.1056198334,True
2012-03-02,1.0000000000,True,1.3322675228,True,1.5959143639,True,0.0123274158,True,1.1043744501,True
2012-03-03,1.0000000000,True,1.3322675228,False,1.5959143639,False,0.0123274158,False,1.1043744501,False
2012-03-04,1.0000000000,True,1.3322675228,False,1.5959143639,False,0.0123274158,False,1.1043744501,False
2012-03-05,1.0000000000,True,1.3186175823,True,1.5833055973,True,0.0122508485,True,1.0932546529,True
2012-03-06,1.0000000000,True,1.3225764036,True,1.5875536203,True,0.0122672297,True,1.0968039074,True
2012-03-07,1.0000000000,True,1.3123359680,True,1.5723271370,True,0.0123977183,True,1.0887553597,True
2012-03-08,1.0000000000,True,1.3139914274,True,1.5735640526,True,0.0122943769,True,1.0905362923,True
2012-03-09,1.0000000000,True,1.3274923563,True,1.5825288296,True,0.0122579061,True,1.1012002975,True
2012-03-10,1.0000000000,True,1.3274923563,False,1.5825288296,False,0.0122579061,False,1.1012002975,False
2012-03-11,1.0000000000,True,1.3274923563,False,1.5825288296,False,0.0122579061,False,1.1012002975,False
2012-03-12,1.0000000000,True,1.3125082254,True,1.5672998428,True,0.0121399000,True,1.0883761471,True
2012-03-13,1.0000000000,True,1.3168290854,True,1.5654351711,True,0.0121413743,True,1.0926573486,True
2012-03-14,1.0000000000,True,1.3080444336,True,1.5705984831,True,0.0120540021,True,1.0829543171,True
2012-03-15,1.0000000000,True,1.3022528887,True,1.5654351711,True,0.0119274814,True,1.0736525648,True
2012-03-16,1.0000000000,True,1.3078734875,True,1.5703518391,True,0.0119771959,True,1.0831888949,True
2012-03-17,1.0000000000,True,1.3078734875,False,1.5703518391,False,0.0119771959,False,1.0831888949,False
2012-03-18,1.0000000000,True,1.3078734875,False,1.5703518391,False,0.0119771959,False,1.0831888949,False
2012-03-19,1.0000000000,True,1.3177140951,True,1.5837068558,True,0.0119832239,True,1.0922993076,True
2012-03-20,1.0000000000,True,1.3229262829,True,1.5888147354,True,0.0119947219,True,1.0968520223,True
2012-03-21,1.0000000000,True,1.3237668276,True,1.5862944126,True,0.0119545724,True,1.0978153514,True
2012-03-22,1.0000000000,True,1.3218770027,True,1.5875536203,True,0.0120187970,True,1.0962508534,True
2012-03-23,1.0000000000,True,1.3204805851,True,1.5827794075,True,0.0121197427,True,1.0955302198,True
2012-03-24,1.0000000000,True,1.3204805851,False,1.5827794075,False,0.0121197427,False,1.0955302198,False
2012-03-25,1.0000000000,True,1.3204805851,False,1.5827794075,False,0.0121197427,False,1.0955302198,False
2012-03-26,1.0000000000,True,1.3283035755,True,1.5878056288,True,0.0121081505,True,1.1022927947,True
2012-03-27,1.0000000000,True,1.3360053301,True,1.5961691141,True,0.0120500802,True,1.1075423874,True
2012-03-28,1.0000000000,True,1.3328713179,True,1.5954052210,True,0.0120412297,True,1.1055831858,True
2012-03-29,1.0000000000,True,1.3326226473,True,1.5893198252,True,0.0120726288,True,1.1057054510,True
2012-03-30,1.0000000000,True,1.3313806057,True,1.5959143639,True,0.0121546555,True,1.1044842325,True
2012-03-31,1.0000000000,True,1.3313806057,False,1.5959143639,False,0.0121546555,False,1.1044842325,False
2012-04-01,1.0000000000,True,1.3313806057,False,1.5959143639,False,0.0121546555,False,1.1044842325,False
2012-04-02,1.0000000000,True,1.3358268738,True,1.6014091969,True,0.0120670926,True,1.1096316067,True
2012-04-03,1.0000000000,True,1.3333333731,True,1.6038492918,True,0.0122639194,True,1.1076650132,True
2012-04-04,1.0000000000,True,1.3225239515,True,1.5906597376,True,0.0120729202,True,1.0978635551,True
2012-04-05,1.0000000000,True,1.3144059181,True,1.5903308392,True,0.0121300336,True,1.0922993076,True
