Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-12,gaussian,1,C,0.038579083578830026,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,CBK.DE,0.034730438573411279,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,DBK.DE,0.047687474892328413,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,GLE.PA,0.034985629496275747,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,GS,0.049821523643094778,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,HSBA.L,0.035019676080658736,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,INGA.AS,0.041902361094368165,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,ISP.MI,0.024514288126318586,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,JPM,0.032870609660955549,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,LLOY.L,0.048100228774613313,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,MS,0.032442641167057043,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,NWG.L,0.048824431542569567,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,PNC,0.04472452266213596,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,SAN.MC,0.030552674802571091,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,STAN.L,0.034150977538905558,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,UBSG.SW,0.036678074105062339,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,UCG.MI,0.033812506133761897,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,USB,0.032500764779534112,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,WFC,0.064160856577901285,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,8308.T,0.039394531624047047,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,8316.T,0.032434298902479321,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
