Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2006-02-06,polynomial,3,8308.T,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,8316.T,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,BAC,0.062937330850730139,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,BARC.L,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,BBVA.MC,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,BNP.PA,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,C,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,CBK.DE,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,DBK.DE,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,GLE.PA,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,GS,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,HSBA.L,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,INGA.AS,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,ISP.MI,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,JPM,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,LLOY.L,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
