Date,strategy,rolling_return
2015-07-06,polynomial,0.23993626879439964
2015-07-07,polynomial,0.24148321983981033
2015-07-08,polynomial,0.24757842892109724
2015-07-09,polynomial,0.25978707634415954
2015-07-10,polynomial,0.24980150459180586
2015-07-13,polynomial,0.24919595548656534
2015-07-14,polynomial,0.2576452515073902
2015-07-15,polynomial,0.27245033336310825
2015-07-16,polynomial,0.2644094861550357
2015-07-17,polynomial,0.28243930841140547
2015-07-20,polynomial,0.2906242420895667
2015-07-21,polynomial,0.2939442574766118
2015-07-22,polynomial,0.2979275507118034
2015-07-23,polynomial,0.29625150233088493
2015-07-24,polynomial,0.30396818916590146
2015-07-27,polynomial,0.32126762365888434
2015-07-28,polynomial,0.321485202613004
2015-07-29,polynomial,0.32268093388311503
2015-07-30,polynomial,0.3152858309725686
2015-07-31,polynomial,0.3155927187689223
2015-08-03,polynomial,0.314394725066004
2015-08-04,polynomial,0.32210602179353054
2015-08-05,polynomial,0.3165372191428121
2015-08-06,polynomial,0.31167920992802706
2015-08-07,polynomial,0.30168464089111724
2015-08-10,polynomial,0.29114421674657254
2015-08-11,polynomial,0.27105891069881427
2015-08-12,polynomial,0.27235508525409047
2015-08-13,polynomial,0.265429591618993
2015-08-14,polynomial,0.273531591837815
2015-08-17,polynomial,0.2700808282852708
2015-08-18,polynomial,0.2549848964300845
2015-08-19,polynomial,0.23259604504848952
2015-08-20,polynomial,0.19296860390450715
2015-08-21,polynomial,0.17661383088716975
2015-08-24,polynomial,0.21918425314333895
2015-08-25,polynomial,0.24230268436733843
2015-08-26,polynomial,0.27256458869824485
2015-08-27,polynomial,0.25971642656276234
2015-08-28,polynomial,0.25665724947409785
2015-08-31,polynomial,0.21917366066703325
2015-09-01,polynomial,0.23041143491984734
2015-09-02,polynomial,0.24368086362738745
2015-09-03,polynomial,0.20909417347387022
2015-09-04,polynomial,0.20132494147569102
2015-09-07,polynomial,0.21856891786839241
2015-09-08,polynomial,0.2359820911318659
2015-09-09,polynomial,0.24282061066836144
2015-09-10,polynomial,0.2382266049628123
2015-09-11,polynomial,0.2537840838228695
2015-09-14,polynomial,0.2569911553700347
2015-09-15,polynomial,0.2589357975369997
2015-09-16,polynomial,0.254442550252537
2015-09-17,polynomial,0.2358697955552926
2015-09-18,polynomial,0.2500093125534551
2015-09-21,polynomial,0.2060681355102222
2015-09-22,polynomial,0.1925264892652948
2015-09-23,polynomial,0.1948061096698682
2015-09-24,polynomial,0.21308302160472162
2015-09-25,polynomial,0.2263325206830222
2015-09-28,polynomial,0.23658737386693
2015-09-29,polynomial,0.256885300612121
2015-09-30,polynomial,0.2585803991809179
2015-10-01,polynomial,0.2976704992461277
2015-10-02,polynomial,0.3005177980440927
2015-10-05,polynomial,0.272393408137503
2015-10-06,polynomial,0.2817530021626253
2015-10-07,polynomial,0.2568963053141727
2015-10-08,polynomial,0.27076948033650855
2015-10-09,polynomial,0.2613122833932183
2015-10-12,polynomial,0.24308121597652782
2015-10-13,polynomial,0.23020889846748882
2015-10-14,polynomial,0.2456411176164488
2015-10-15,polynomial,0.2563312747847964
2015-10-16,polynomial,0.2626120014449594
2015-10-19,polynomial,0.23438549981508283
2015-10-20,polynomial,0.2351467767380633
2015-10-21,polynomial,0.2554422589083361
2015-10-22,polynomial,0.24704145008255038
2015-10-23,polynomial,0.2501269078864534
2015-10-26,polynomial,0.2602851630393737
2015-10-27,polynomial,0.27793051556942183
2015-10-28,polynomial,0.2563551385149117
2015-10-29,polynomial,0.2628359951645302
2015-10-30,polynomial,0.2635527136223814
2015-11-02,polynomial,0.2554010561927969
2015-11-03,polynomial,0.2544137136890172
2015-11-04,polynomial,0.24662815233461344
2015-11-05,polynomial,0.2615706184348242
2015-11-06,polynomial,0.27072218731464853
2015-11-09,polynomial,0.2631295758933665
2015-11-10,polynomial,0.2622803428713064
2015-11-11,polynomial,0.23223590065639782
2015-11-12,polynomial,0.2262424231035517
2015-11-13,polynomial,0.2215358949274192
2015-11-16,polynomial,0.2336194182655705
2015-11-17,polynomial,0.2456207206581879
2015-11-18,polynomial,0.2344962679766964
2015-11-19,polynomial,0.2282804476541754
2015-11-20,polynomial,0.2343913341382353
2015-11-23,polynomial,0.20579890045041122
2015-11-24,polynomial,0.21285908105702833
2015-11-25,polynomial,0.22814637718188932
2015-11-26,polynomial,0.2378329912749865
2015-11-27,polynomial,0.23524022077533221
2015-11-30,polynomial,0.2756700910937216
2015-12-01,polynomial,0.26819844669386067
2015-12-02,polynomial,0.2344538094295691
2015-12-03,polynomial,0.2406613488439896
2015-12-04,polynomial,0.2222350086510372
2015-12-07,polynomial,0.19261259516879992
2015-12-08,polynomial,0.19222662432450452
2015-12-09,polynomial,0.19018520025499672
2015-12-10,polynomial,0.16488869568221232
2015-12-11,polynomial,0.1633580566146572
2015-12-14,polynomial,0.1933742821582951
2015-12-15,polynomial,0.20367379621843792
2015-12-16,polynomial,0.22490230748245202
2015-12-17,polynomial,0.19983840932880512
2015-12-18,polynomial,0.2014316626415111
2015-12-21,polynomial,0.2036121861399903
2015-12-22,polynomial,0.22247671443654182
2015-12-23,polynomial,0.23869024332374242
2015-12-24,polynomial,0.24198237093287842
2015-12-25,polynomial,0.2211533115230356
2015-12-28,polynomial,0.2548611736197613
2015-12-29,polynomial,0.2400981533620678
2015-12-30,polynomial,0.2329617871379205
2015-12-31,polynomial,0.25114055129528523
2016-01-01,polynomial,0.2573582801561716
2016-01-04,polynomial,0.24534761798737023
2016-01-05,polynomial,0.2222242346904977
2016-01-06,polynomial,0.1953916012102565
2016-01-07,polynomial,0.17228837799334742
2016-01-08,polynomial,0.14947552502488332
2016-01-11,polynomial,0.16726779961065652
2016-01-12,polynomial,0.1577224503553633
2016-01-13,polynomial,0.16183796284726554
2016-01-14,polynomial,0.14241727624821832
2016-01-15,polynomial,0.137561058159328
2016-01-18,polynomial,0.15344351119742522
2016-01-19,polynomial,0.11763955744568003
2016-01-20,polynomial,0.10265814712003843
2016-01-21,polynomial,0.12370098970503252
2016-01-22,polynomial,0.1251276136276515
2016-01-25,polynomial,0.13213232381925633
2016-01-26,polynomial,0.13694457187120432
2016-01-27,polynomial,0.10482896206293574
2016-01-28,polynomial,0.13570736999865113
2016-01-29,polynomial,0.12055273374795382
2016-02-01,polynomial,0.06205177944493641
2016-02-02,polynomial,0.038804651728808925
2016-02-03,polynomial,0.08504902952480212
2016-02-04,polynomial,0.060345067139240725
2016-02-05,polynomial,0.05963952257311252
2016-02-08,polynomial,0.01832336308490122
2016-02-09,polynomial,0.07094682777600411
2016-02-10,polynomial,0.020917448167160423
2016-02-11,polynomial,0.10139850678030522
2016-02-12,polynomial,0.08769189724184862
2016-02-15,polynomial,0.10797689706615862
2016-02-16,polynomial,0.13242364557027003
2016-02-17,polynomial,0.12304627363661193
2016-02-18,polynomial,0.10117530276513183
2016-02-19,polynomial,0.09786161863655402
2016-02-22,polynomial,0.06898246585269532
2016-02-23,polynomial,0.04988564325544331
2016-02-24,polynomial,0.09923472178391352
2016-02-25,polynomial,0.11167273626007891
2016-02-26,polynomial,0.10876940182629662
2016-02-29,polynomial,0.13104463478629041
2016-03-01,polynomial,0.1495338368643991
2016-03-02,polynomial,0.15877966410149214
2016-03-03,polynomial,0.169251221880362
2016-03-04,polynomial,0.1565836522625048
2016-03-07,polynomial,0.13885202635330152
2016-03-08,polynomial,0.13335265340281371
2016-03-09,polynomial,0.126748826367715
2016-03-10,polynomial,0.1860327892746162
2016-03-11,polynomial,0.1862564706837031
2016-03-14,polynomial,0.18070015991436333
2016-03-15,polynomial,0.16316718141881242
2016-03-16,polynomial,0.179528612154106
2016-03-17,polynomial,0.19291733769996514
2016-03-18,polynomial,0.18271803490578573
2016-03-21,polynomial,0.169831431567656
2016-03-22,polynomial,0.15096618120139543
2016-03-23,polynomial,0.11793654018688124
2016-03-24,polynomial,0.12508831529108252
2016-03-25,polynomial,0.12087789359695943
2016-03-28,polynomial,0.12757126685206452
2016-03-29,polynomial,0.13212656273860912
2016-03-30,polynomial,0.13859960688179573
2016-03-31,polynomial,0.11525688036282361
2016-04-01,polynomial,0.11476383751658373
2016-04-04,polynomial,0.10141137617528263
2016-04-05,polynomial,0.10812136162990002
2016-04-06,polynomial,0.08999016209984123
2016-04-07,polynomial,0.09609448747976393
2016-04-08,polynomial,0.09318273067331892
2016-04-11,polynomial,0.10157968957168172
2016-04-12,polynomial,0.16142293499404572
2016-04-13,polynomial,0.17156055140688053
2016-04-14,polynomial,0.16969903688227353
2016-04-15,polynomial,0.1646384647938582
2016-04-18,polynomial,0.17786400489945403
2016-04-19,polynomial,0.20446636966780524
2016-04-20,polynomial,0.22329227297291854
2016-04-21,polynomial,0.22382951818831243
2016-04-22,polynomial,0.21712317243443943
2016-04-25,polynomial,0.21005597392001413
2016-04-26,polynomial,0.21016919339285714
2016-04-27,polynomial,0.20459209332140965
2016-04-28,polynomial,0.18041658428463825
2016-04-29,polynomial,0.17194106421390223
2016-05-02,polynomial,0.14975046236607834
2016-05-03,polynomial,0.13302407734095142
2016-05-04,polynomial,0.11912508685061814
2016-05-05,polynomial,0.12457342707438221
2016-05-06,polynomial,0.12800574808808152
2016-05-09,polynomial,0.14300692352166333
2016-05-10,polynomial,0.13318207104173962
2016-05-11,polynomial,0.14382891161791614
2016-05-12,polynomial,0.1375023269972384
2016-05-13,polynomial,0.13730716939365892
2016-05-16,polynomial,0.14735327154817604
2016-05-17,polynomial,0.17336511790103604
2016-05-18,polynomial,0.165975094652156
2016-05-19,polynomial,0.15872608879474864
2016-05-20,polynomial,0.16230262226488285
2016-05-23,polynomial,0.1834068476416436
2016-05-24,polynomial,0.20392414749313692
2016-05-25,polynomial,0.18729091586454502
2016-05-26,polynomial,0.17523494846857204
2016-05-27,polynomial,0.17002385014743934
2016-05-30,polynomial,0.16778951798405262
2016-05-31,polynomial,0.14926322050902882
2016-06-01,polynomial,0.14538140056055213
2016-06-02,polynomial,0.1310979257442264
2016-06-03,polynomial,0.11914511961179332
2016-06-06,polynomial,0.12553604533568213
2016-06-07,polynomial,0.12512061098011243
2016-06-08,polynomial,0.10895619347808372
2016-06-09,polynomial,0.08789223233554322
2016-06-10,polynomial,0.08407782092008984
2016-06-13,polynomial,0.06071412328297143
2016-06-14,polynomial,0.06636597239374742
2016-06-15,polynomial,0.05123840042494302
2016-06-16,polynomial,0.07823577493465012
2016-06-17,polynomial,0.08607925597427532
2016-06-20,polynomial,0.09747945260481324
2016-06-21,polynomial,0.09770148003876253
2016-06-22,polynomial,0.14980811496237872
2016-06-23,polynomial,0.04351033201826793
2016-06-24,polynomial,0.030926747586322714
2016-06-27,polynomial,0.029845808646025415
2016-06-28,polynomial,0.053248488673034215
2016-06-29,polynomial,0.06452616827596341
2016-06-30,polynomial,0.05423703522536922
2016-07-01,polynomial,0.042737585992300015
2016-07-04,polynomial,0.025298110469769215
2016-07-05,polynomial,0.005218276998331918
2016-07-06,polynomial,0.024690610135279116
2016-07-07,polynomial,0.047001651935331616
2016-07-08,polynomial,0.051747258833749914
2016-07-11,polynomial,0.09878611726203482
2016-07-12,polynomial,0.0996476772439043
2016-07-13,polynomial,0.10721832438677252
2016-07-14,polynomial,0.11612059484319061
2016-07-15,polynomial,0.11436923441090752
2016-07-18,polynomial,0.11261436341906012
2016-07-19,polynomial,0.11670380898744351
2016-07-20,polynomial,0.12679712063748202
2016-07-21,polynomial,0.11826951648798241
2016-07-22,polynomial,0.1202351538744273
2016-07-25,polynomial,0.12253068141412272
2016-07-26,polynomial,0.1302418042772793
2016-07-27,polynomial,0.1316182496198904
2016-07-28,polynomial,0.18040821695457532
2016-07-29,polynomial,0.16766222746359333
2016-08-01,polynomial,0.1366422226861641
2016-08-02,polynomial,0.1484356205251928
2016-08-03,polynomial,0.15574582155332062
2016-08-04,polynomial,0.1925151055450049
2016-08-05,polynomial,0.20994049951199012
2016-08-08,polynomial,0.25316716990108834
2016-08-09,polynomial,0.24902657226914576
2016-08-10,polynomial,0.22655448219564683
2016-08-11,polynomial,0.19738705130590423
2016-08-12,polynomial,0.17934017677697564
2016-08-15,polynomial,0.18169577699424663
2016-08-16,polynomial,0.18294497129710333
2016-08-17,polynomial,0.21940101832877634
2016-08-18,polynomial,0.20618003983212682
2016-08-19,polynomial,0.19549255393690942
2016-08-22,polynomial,0.24535757448760842
2016-08-23,polynomial,0.25056088491687534
2016-08-24,polynomial,0.22736924997879562
2016-08-25,polynomial,0.21661100793429153
2016-08-26,polynomial,0.21837343973981493
2016-08-29,polynomial,0.23768736577082536
2016-08-30,polynomial,0.24918550123803654
2016-08-31,polynomial,0.24029395016033475
2016-09-01,polynomial,0.25021866570299606
2016-09-02,polynomial,0.2517769230705377
2016-09-05,polynomial,0.26287779571521247
2016-09-06,polynomial,0.27327882556692046
2016-09-07,polynomial,0.3054855332826615
2016-09-08,polynomial,0.31913011865656316
2016-09-09,polynomial,0.3310332366276741
2016-09-12,polynomial,0.2911473361168853
2016-09-13,polynomial,0.2823469634684021
2016-09-14,polynomial,0.28317081899345176
2016-09-15,polynomial,0.24697529485702355
2016-09-16,polynomial,0.24366127866361495
2016-09-19,polynomial,0.23516522633628756
2016-09-20,polynomial,0.25101375929679276
2016-09-21,polynomial,0.2576792519039542
2016-09-22,polynomial,0.24200518213712807
2016-09-23,polynomial,0.24228803438321167
2016-09-26,polynomial,0.22370208704917055
2016-09-27,polynomial,0.22842852544599046
2016-09-28,polynomial,0.23499401924455396
2016-09-29,polynomial,0.25770703065510725
2016-09-30,polynomial,0.23583079609956953
2016-10-03,polynomial,0.23397880917946606
2016-10-04,polynomial,0.25133902732845037
2016-10-05,polynomial,0.25485793734159323
2016-10-06,polynomial,0.24878541370084914
2016-10-07,polynomial,0.23486363110001815
2016-10-10,polynomial,0.22341377631805115
2016-10-11,polynomial,0.21625277070766907
2016-10-12,polynomial,0.19935295060270025
2016-10-13,polynomial,0.20367366950722143
2016-10-14,polynomial,0.22907253327429133
2016-10-17,polynomial,0.25126887211028703
2016-10-18,polynomial,0.26200309947220346
2016-10-19,polynomial,0.27963786348623254
2016-10-20,polynomial,0.28298597158880984
2016-10-21,polynomial,0.28838850430007645
2016-10-24,polynomial,0.27273067689769415
2016-10-25,polynomial,0.27932728561913867
2016-10-26,polynomial,0.28724038763744864
2016-10-27,polynomial,0.2868378925422292
2016-10-28,polynomial,0.3089175061970203
2016-10-31,polynomial,0.3027815793468753
2016-11-01,polynomial,0.2805330617447531
2016-11-02,polynomial,0.28577759284819254
2016-11-03,polynomial,0.27053384850681067
2016-11-04,polynomial,0.26611971847313876
2016-11-07,polynomial,0.27205175614882177
2016-11-08,polynomial,0.29288975182611
2016-11-09,polynomial,0.33304250225092513
2016-11-10,polynomial,0.3354367662376193
2016-11-11,polynomial,0.3293872925943899
2016-11-14,polynomial,0.33340718789361257
2016-11-15,polynomial,0.3225424932507647
2016-11-16,polynomial,0.3122877485010049
2016-11-17,polynomial,0.31383929300166213
2016-11-18,polynomial,0.33501859061419514
2016-11-21,polynomial,0.32567060177539525
2016-11-22,polynomial,0.32123783271674355
2016-11-23,polynomial,0.3414856839632104
2016-11-24,polynomial,0.33908388812542445
2016-11-25,polynomial,0.33200246364063135
2016-11-28,polynomial,0.36589335736654277
2016-11-29,polynomial,0.3807210063838942
2016-11-30,polynomial,0.3654954311938305
2016-12-01,polynomial,0.3483035600611588
2016-12-02,polynomial,0.3365197687147765
2016-12-05,polynomial,0.40030055054268526
2016-12-06,polynomial,0.42325756479751653
2016-12-07,polynomial,0.43317212204264793
2016-12-08,polynomial,0.39869919888597183
2016-12-09,polynomial,0.39969444583525904
2016-12-12,polynomial,0.4120502618374213
2016-12-13,polynomial,0.39787443677171386
2016-12-14,polynomial,0.39368376794500204
2016-12-15,polynomial,0.3973995172486752
2016-12-16,polynomial,0.40072322043878206
2016-12-19,polynomial,0.41051860000767126
2016-12-20,polynomial,0.40897200658371874
2016-12-21,polynomial,0.40399994236762565
2016-12-22,polynomial,0.42656046031111217
2016-12-23,polynomial,0.45062619358617817
2016-12-26,polynomial,0.4631456907873519
2016-12-27,polynomial,0.4565363238111067
2016-12-28,polynomial,0.4367399945832661
2016-12-29,polynomial,0.45641694776111874
2016-12-30,polynomial,0.45766415302327845
2017-01-02,polynomial,0.5073286221652719
2017-01-03,polynomial,0.5149504028073363
2017-01-04,polynomial,0.5087885122642986
2017-01-05,polynomial,0.5535706941260969
2017-01-06,polynomial,0.5433901889425236
2017-01-09,polynomial,0.5160955720365648
2017-01-10,polynomial,0.5165030754480144
2017-01-11,polynomial,0.48177460264224053
2017-01-12,polynomial,0.4920690167303364
2017-01-13,polynomial,0.5168215834275692
2017-01-16,polynomial,0.4853707699472934
2017-01-17,polynomial,0.4960312516713527
2017-01-18,polynomial,0.52762589465362
2017-01-19,polynomial,0.5577563881098504
2017-01-20,polynomial,0.5095375834633039
2017-01-23,polynomial,0.5335684107063728
2017-01-24,polynomial,0.5592442494522604
2017-01-25,polynomial,0.6044574670894614
2017-01-26,polynomial,0.5449353619813375
2017-01-27,polynomial,0.5855865814233566
2017-01-30,polynomial,0.49939518919561054
2017-01-31,polynomial,0.5149319757146125
2017-02-01,polynomial,0.49891360778734095
2017-02-02,polynomial,0.49313574176893454
2017-02-03,polynomial,0.5147381784606371
2017-02-06,polynomial,0.5202734475590013
2017-02-07,polynomial,0.5089860418700058
2017-02-08,polynomial,0.5531306531281571
2017-02-09,polynomial,0.5652270348302245
2017-02-10,polynomial,0.5319368280493031
2017-02-13,polynomial,0.5270469843581901
2017-02-14,polynomial,0.541279399770186
2017-02-15,polynomial,0.5073998339080636
2017-02-16,polynomial,0.4851420635857813
2017-02-17,polynomial,0.47489173368143595
2017-02-20,polynomial,0.46001131985186616
2017-02-21,polynomial,0.45689932299360675
2017-02-22,polynomial,0.460544922820359
2017-02-23,polynomial,0.45371464747213663
2017-02-24,polynomial,0.45944653871513064
2017-02-27,polynomial,0.41748015913165254
2017-02-28,polynomial,0.4451550832030273
2017-03-01,polynomial,0.44831234883228344
2017-03-02,polynomial,0.47339666995910706
2017-03-03,polynomial,0.47174433182406394
2017-03-06,polynomial,0.4471276189397886
2017-03-07,polynomial,0.4498708732822191
2017-03-08,polynomial,0.467666620060901
2017-03-09,polynomial,0.49645775955920857
2017-03-10,polynomial,0.5255184434376414
2017-03-13,polynomial,0.5134283044044035
2017-03-14,polynomial,0.5175683899286905
2017-03-15,polynomial,0.5342716433495069
2017-03-16,polynomial,0.5228836169605466
2017-03-17,polynomial,0.5232784685712085
2017-03-20,polynomial,0.5214822251200687
2017-03-21,polynomial,0.5155014561647144
2017-03-22,polynomial,0.5495533374200035
2017-03-23,polynomial,0.5437223707884893
2017-03-24,polynomial,0.5651482146519664
2017-03-27,polynomial,0.5633182565314486
2017-03-28,polynomial,0.5569297182426366
2017-03-29,polynomial,0.5402448323750053
2017-03-30,polynomial,0.47327329739512186
2017-03-31,polynomial,0.4656593069688055
2017-04-03,polynomial,0.4676947442016257
2017-04-04,polynomial,0.46598160328601784
2017-04-05,polynomial,0.45138833793782285
2017-04-06,polynomial,0.4198453271193822
2017-04-07,polynomial,0.4176892417394916
2017-04-10,polynomial,0.4035054806450019
2017-04-11,polynomial,0.39480952348365256
2017-04-12,polynomial,0.36728316003897554
2017-04-13,polynomial,0.36484828035814415
2017-04-14,polynomial,0.3766116270119674
2017-04-17,polynomial,0.38256673594184176
2017-04-18,polynomial,0.4064757050171274
2017-04-19,polynomial,0.44143830686156016
2017-04-20,polynomial,0.45967625272908014
2017-04-21,polynomial,0.46918697096343587
2017-04-24,polynomial,0.48054567527515113
2017-04-25,polynomial,0.4846136969174935
2017-04-26,polynomial,0.45785761774173334
2017-04-27,polynomial,0.46160909521675186
2017-04-28,polynomial,0.4629854809085117
2017-05-01,polynomial,0.46052018310525095
2017-05-02,polynomial,0.47041720708085216
2017-05-03,polynomial,0.47857007677724545
2017-05-04,polynomial,0.45938051017758075
2017-05-05,polynomial,0.4662316376826038
2017-05-08,polynomial,0.44751871179119523
2017-05-09,polynomial,0.4494385893183742
2017-05-10,polynomial,0.4252795825304229
2017-05-11,polynomial,0.4015412516467282
2017-05-12,polynomial,0.40724504403968853
2017-05-15,polynomial,0.40512653983999714
2017-05-16,polynomial,0.38546888823630976
2017-05-17,polynomial,0.39482104782020255
2017-05-18,polynomial,0.42383691835627163
2017-05-19,polynomial,0.42445132909900346
2017-05-22,polynomial,0.45410070085392606
2017-05-23,polynomial,0.45389289517650544
2017-05-24,polynomial,0.4444983460149582
2017-05-25,polynomial,0.439669302765448
2017-05-26,polynomial,0.4508224032398476
2017-05-29,polynomial,0.47289364772994646
2017-05-30,polynomial,0.4635916599394996
2017-05-31,polynomial,0.49506728551104723
2017-06-01,polynomial,0.4891601116923571
2017-06-02,polynomial,0.4922953686331652
2017-06-05,polynomial,0.44500935864646574
2017-06-06,polynomial,0.45635705887492684
2017-06-07,polynomial,0.45875129102876555
2017-06-08,polynomial,0.4642482146357309
2017-06-09,polynomial,0.4306221856271839
2017-06-12,polynomial,0.537955891412971
2017-06-13,polynomial,0.5319352089423705
2017-06-14,polynomial,0.5160838380619512
2017-06-15,polynomial,0.48826822392136165
2017-06-16,polynomial,0.47957538369979125
2017-06-19,polynomial,0.46860116419942166
2017-06-20,polynomial,0.4645859831645591
2017-06-21,polynomial,0.48056500790591766
2017-06-22,polynomial,0.49521249872144035
2017-06-23,polynomial,0.48124169361532604
2017-06-26,polynomial,0.4646050547101441
2017-06-27,polynomial,0.49048774677466256
2017-06-28,polynomial,0.4681573977083076
2017-06-29,polynomial,0.46549801203945956
2017-06-30,polynomial,0.43679638749495137
2017-07-03,polynomial,0.42341022128535943
2017-07-04,polynomial,0.42370151010175006
2017-07-05,polynomial,0.42742496087121573
2017-07-06,polynomial,0.42580462566253174
2017-07-07,polynomial,0.42234942179215296
2017-07-10,polynomial,0.4182843804770363
2017-07-11,polynomial,0.41937571897533654
2017-07-12,polynomial,0.43054478005008395
2017-07-13,polynomial,0.41548881443910385
2017-07-14,polynomial,0.42506561536084675
2017-07-17,polynomial,0.38556574651717307
2017-07-18,polynomial,0.39078544011028327
2017-07-19,polynomial,0.42705367749660816
2017-07-20,polynomial,0.40676396018555233
2017-07-21,polynomial,0.3990878414931621
2017-07-24,polynomial,0.3934407567065239
2017-07-25,polynomial,0.3940697081902787
2017-07-26,polynomial,0.3840501444691751
2017-07-27,polynomial,0.37896595717570664
2017-07-28,polynomial,0.37257371794813704
2017-07-31,polynomial,0.38993275573583774
2017-08-01,polynomial,0.38348371806855325
2017-08-02,polynomial,0.38849405236661294
2017-08-03,polynomial,0.3998783874812754
2017-08-04,polynomial,0.3969015267785293
2017-08-07,polynomial,0.40009952068288523
2017-08-08,polynomial,0.38538107463761895
2017-08-09,polynomial,0.34705118608731905
2017-08-10,polynomial,0.33182894234320637
2017-08-11,polynomial,0.3320763882385829
2017-08-14,polynomial,0.3279914739128905
2017-08-15,polynomial,0.3239599314505984
2017-08-16,polynomial,0.28978857304019634
2017-08-17,polynomial,0.2732813590014467
2017-08-18,polynomial,0.27121355624758575
2017-08-21,polynomial,0.26648935612678876
2017-08-22,polynomial,0.25957296768357246
2017-08-23,polynomial,0.27589711439400216
2017-08-24,polynomial,0.2648116549100764
2017-08-25,polynomial,0.25996025564818553
2017-08-28,polynomial,0.25124339493643894
2017-08-29,polynomial,0.2528891326690296
2017-08-30,polynomial,0.26995227198735144
2017-08-31,polynomial,0.2846797844870985
2017-09-01,polynomial,0.28609569847857463
2017-09-04,polynomial,0.28748864159235826
2017-09-05,polynomial,0.29046908634723534
2017-09-06,polynomial,0.28423155698769925
2017-09-07,polynomial,0.2754443642613674
2017-09-08,polynomial,0.2683839791159787
2017-09-11,polynomial,0.2887754474947724
2017-09-12,polynomial,0.29411204382008893
2017-09-13,polynomial,0.29480613511644266
2017-09-14,polynomial,0.29011057394614864
2017-09-15,polynomial,0.2955667724469169
2017-09-18,polynomial,0.29330749247715693
2017-09-19,polynomial,0.29495100508798344
2017-09-20,polynomial,0.295914824552264
2017-09-21,polynomial,0.2828422485855469
2017-09-22,polynomial,0.2795309880690414
2017-09-25,polynomial,0.2824757226509889
2017-09-26,polynomial,0.2959605729706204
2017-09-27,polynomial,0.30199064339028925
2017-09-28,polynomial,0.3171163611492467
2017-09-29,polynomial,0.3387202442518421
2017-10-02,polynomial,0.31753027687679614
2017-10-03,polynomial,0.3101838770089643
2017-10-04,polynomial,0.29866421597014636
2017-10-05,polynomial,0.2859183741988626
2017-10-06,polynomial,0.27454685624331704
2017-10-09,polynomial,0.27219425529186586
2017-10-10,polynomial,0.2759441261935981
2017-10-11,polynomial,0.2679263965292391
2017-10-12,polynomial,0.25638827984085194
2017-10-13,polynomial,0.24666193482869625
2017-10-16,polynomial,0.2456528873344171
2017-10-17,polynomial,0.25061686942416866
2017-10-18,polynomial,0.2586253457463148
2017-10-19,polynomial,0.29372698311750167
2017-10-20,polynomial,0.2758555717900727
2017-10-23,polynomial,0.2905694677900745
2017-10-24,polynomial,0.2868562161574733
2017-10-25,polynomial,0.2923127008134905
2017-10-26,polynomial,0.2645726351260268
2017-10-27,polynomial,0.2325873581488839
2017-10-30,polynomial,0.2222202799098476
2017-10-31,polynomial,0.22241215361590488
2017-11-01,polynomial,0.225857781421804
2017-11-02,polynomial,0.22885370635016417
2017-11-03,polynomial,0.22440215183835918
2017-11-06,polynomial,0.2251908218390017
2017-11-07,polynomial,0.22303502683389606
2017-11-08,polynomial,0.20946339271198136
2017-11-09,polynomial,0.21824031794210766
2017-11-10,polynomial,0.22292506979865417
2017-11-13,polynomial,0.2218993538618396
2017-11-14,polynomial,0.23001941212936938
2017-11-15,polynomial,0.2260848776901582
2017-11-16,polynomial,0.21029116462613298
2017-11-17,polynomial,0.194895392023904
2017-11-20,polynomial,0.2015253519346249
2017-11-21,polynomial,0.2016757469519212
2017-11-22,polynomial,0.16329560122984
2017-11-23,polynomial,0.14430290974951498
2017-11-24,polynomial,0.12649728136021748
2017-11-27,polynomial,0.15194821719721377
2017-11-28,polynomial,0.17121599331079837
2017-11-29,polynomial,0.15412306375333448
2017-11-30,polynomial,0.16304453304955768
2017-12-01,polynomial,0.15449405057571639
2017-12-04,polynomial,0.1660015482106824
2017-12-05,polynomial,0.1566252133458643
2017-12-06,polynomial,0.1557695239198435
2017-12-07,polynomial,0.1721810201402467
2017-12-08,polynomial,0.1749711323383722
2017-12-11,polynomial,0.18698943064204238
2017-12-12,polynomial,0.18221755205767057
2017-12-13,polynomial,0.17981330687936697
2017-12-14,polynomial,0.18698201035248227
2017-12-15,polynomial,0.20141568085434108
2017-12-18,polynomial,0.18957668860045448
2017-12-19,polynomial,0.18736754914894338
2017-12-20,polynomial,0.1799230372160933
2017-12-21,polynomial,0.166595475159182
2017-12-22,polynomial,0.16778235326106167
2017-12-25,polynomial,0.15714539788351378
2017-12-26,polynomial,0.1550742848279452
2017-12-27,polynomial,0.15478409591012338
2017-12-28,polynomial,0.15269980998101176
2017-12-29,polynomial,0.16187161748733947
2018-01-01,polynomial,0.14684630080919275
2018-01-02,polynomial,0.15067703417817085
2018-01-03,polynomial,0.16895223836226514
2018-01-04,polynomial,0.15821689452630092
2018-01-05,polynomial,0.162226343559109
2018-01-08,polynomial,0.1584963375813965
2018-01-09,polynomial,0.17459107025473952
2018-01-10,polynomial,0.16777058594760103
2018-01-11,polynomial,0.1479914693209468
2018-01-12,polynomial,0.13892806637927269
2018-01-15,polynomial,0.1486521445150215
2018-01-16,polynomial,0.14647928690873951
2018-01-17,polynomial,0.15433785433568992
2018-01-18,polynomial,0.1489791618552111
2018-01-19,polynomial,0.15579331653843354
2018-01-22,polynomial,0.14017647683193532
2018-01-23,polynomial,0.14471196991842533
