"strategy","min_weight","max_weight","mean_daily","vol_daily","sharpe_annualized","cumulative_return","max_drawdown","n_days","mean_top_weight","max_single_asset_weight","mean_effective_assets","mean_zero_weight_share"
"linear","0.01","0.187","0.0010102273571443306","0.016712233609503278","0.95958819763675063","251.64996866746984","-0.60404077276967949","5476","0.16258672780778807","0.187","10.673640161983464","0"
"linear","0.01","0.188","0.0010101712865552882","0.016719614397674224","0.95911135588458474","251.57240628603037","-0.60473991029259644","5476","0.16329723468630142","0.188","10.646946869169312","0"
"linear","0.01","0.189","0.0010100923188418192","0.016727114733489232","0.95860635361872082","251.46321071911461","-0.60545434371947715","5476","0.16400714490367582","0.189","10.620199520104249","0"
"linear","0.01","0.19","0.0010100223936508382","0.016734722725242873","0.95810421818656755","251.36655844955121","-0.60617027701544735","5476","0.16471624321650408","0.19","10.593424649555205","0"
"linear","0.01","0.191","0.0010099524523792306","0.016742006422092569","0.95762107275357267","251.26992096779463","-0.60704360246025857","5476","0.16542396973410126","0.191","10.566674626097972","0"
"linear","0.01","0.192","0.0010099227409020464","0.016749244244178021","0.95717909782501864","251.22887997805287","-0.60786749038041799","5476","0.16613069825098722","0.192","10.53995116781751","0"
"linear","0.01","0.193","0.001009808932182246","0.01675664572528","0.95664849041305422","251.07173573828828","-0.60872614209153486","5476","0.16683679076979263","0.193","10.51326724602476","0"
"linear","0.01","0.19400000000000001","0.0010096505945665082","0.016763881023366848","0.95608566318313681","250.85326995462378","-0.60951918735512389","5476","0.16754205811576481","0.19400000000000001","10.486632487581883","0"
"linear","0.01","0.19500000000000001","0.0010094718318111888","0.016771115301755936","0.95550404649031051","250.60685019807281","-0.61030109920371101","5476","0.16824632101712939","0.19500000000000001","10.460049633735251","0"
"linear","0.01","0.19600000000000001","0.0010092744010935884","0.016778364927391293","0.9549043955616725","250.33497732226922","-0.61106058766190674","5476","0.16894984060044785","0.19600000000000001","10.433508124357642","0"
"linear","0.01","0.19700000000000001","0.0010090335063993668","0.016785731834129628","0.95425749041319141","250.00365004623757","-0.61180970290466763","5476","0.16965253204208822","0.19700000000000001","10.40701995927548","0"
"linear","0.01","0.19800000000000001","0.0010090079270722043","0.016792423896093624","0.95385302173566533","249.96849382595127","-0.61239825340572218","5476","0.17035425378866034","0.19800000000000001","10.387392440715102","0"
"linear","0.01","0.19900000000000001","0.0010091984925729134","0.016798428466672854","0.95369215286293019","250.23052535123136","-0.61280667304762648","5476","0.17105493982095088","0.19900000000000001","10.374468009245325","0"
"linear","0.01","0.20000000000000001","0.0010093896047343931","0.016804581180397675","0.95352350936881514","250.49358330727253","-0.61321021369667084","5476","0.17175409595937527","0.20000000000000001","10.361383733349545","0"
"polynomial","0.01","0.040000000000000001","0.00044579380819155621","0.015451592421230306","0.45799533938005887","10.486436375383009","-0.63011786558835281","5476","0.039999999999999994","0.040000000000000001","25","0"
"polynomial","0.01","0.041000000000000002","0.00046442534881168421","0.015417015798639714","0.47820693377711648","11.720224537721645","-0.63119428269100875","5476","0.040999999999999995","0.041000000000000002","24.703673812955117","0"
"polynomial","0.01","0.042000000000000003","0.00048151889422810981","0.01541348254736713","0.49592137602569625","12.968397614499253","-0.62979814303750248","5476","0.041999999999999996","0.042000000000000003","24.365487932517432","0"
"polynomial","0.01","0.042999999999999997","0.000497880331841256","0.015406665612770373","0.51299907734626693","14.277676293830705","-0.62738332866991486","5476","0.042999986859476869","0.042999999999999997","23.998356870769459","0"
"polynomial","0.01","0.043999999999999997","0.00051286813574201852","0.015382742911609173","0.52926381868553962","15.584456666459296","-0.62433676035941144","5476","0.04399980424442939","0.043999999999999997","23.622921711481659","0"
"polynomial","0.01","0.044999999999999998","0.00053416088868153569","0.015375719961129686","0.5514890522673509","17.635437806307824","-0.61302091773452361","5476","0.044999611885477381","0.044999999999999998","23.339399008485195","0"
"polynomial","0.01","0.045999999999999999","0.00055261129067570513","0.01538093001389413","0.57034472382109602","19.616658782231685","-0.6042418405014236","5476","0.04599874742833944","0.045999999999999999","22.993865841806432","0"
"polynomial","0.01","0.047","0.00056551838091168142","0.015400832740933908","0.58291172544899983","21.126559048323479","-0.59929539297174772","5476","0.046997582286521802","0.047","22.699579304766953","0"
"polynomial","0.01","0.048000000000000001","0.00058022278115118348","0.015414305198720279","0.5975456554737486","22.981913679983418","-0.59707612122851605","5476","0.047995995347231202","0.048000000000000001","22.400413819091597","0"
"polynomial","0.01","0.049000000000000002","0.00059818055573003666","0.015415012482926222","0.61601130378416358","25.460067856515462","-0.59437362832548435","5476","0.048993222593809699","0.049000000000000002","22.110017594830033","0"
"polynomial","0.01","0.050000000000000003","0.00061106720754718286","0.015413748876325553","0.6293336728742448","27.394743174036446","-0.59042940980179104","5476","0.049988721641695981","0.050000000000000003","21.834671926208443","0"
"polynomial","0.01","0.050999999999999997","0.00061968351177191813","0.01541546397852997","0.63813653588336905","28.766598538247006","-0.58673512883641565","5476","0.050981770809304279","0.050999999999999997","21.571386096478896","0"
"polynomial","0.01","0.051999999999999998","0.00062859873506106178","0.015415936033938728","0.64729741629438742","30.255853579785768","-0.58328604511836468","5476","0.051972552873492887","0.051999999999999998","21.291650423028134","0"
"polynomial","0.01","0.052999999999999999","0.0006387427034434004","0.015412091597724848","0.65790720267369451","32.041192613648292","-0.58193048286113314","5476","0.052961408029973636","0.052999999999999999","21.065924266164419","0"
"polynomial","0.01","0.053999999999999999","0.00064810980349187006","0.01541045836922539","0.66762609698622","33.78023563513625","-0.58133125987884582","5476","0.053947777919081348","0.053999999999999999","20.775797244668137","0"
"polynomial","0.01","0.055","0.00065621866150777973","0.015408867682224889","0.67604891670219214","35.359422648046163","-0.5822182203421058","5476","0.054931394135390887","0.055","20.582405362147515","0"
"polynomial","0.01","0.056000000000000001","0.00066272253819464285","0.015406996828382874","0.68283223933832693","36.677707974427356","-0.58544722604969102","5476","0.055911679948512878","0.056000000000000001","20.354593452203577","0"
"polynomial","0.01","0.057000000000000002","0.00066859892550966853","0.015405909232897195","0.6889355728383395","37.909861056314405","-0.59073323031305203","5476","0.056889344245935863","0.057000000000000002","20.097394102517544","0"
"polynomial","0.01","0.058000000000000003","0.00067204645428383693","0.015395914544646875","0.69293751236207057","38.651405045539406","-0.59486448987083462","5476","0.057863327056360069","0.058000000000000003","19.929769773043493","0"
"polynomial","0.01","0.058999999999999997","0.00067495472035209207","0.015388069386779352","0.69629098676212808","39.287935168043347","-0.60094947476559235","5476","0.058833141798381741","0.058999999999999997","19.720720214207912","0"
"polynomial","0.01","0.059999999999999998","0.00067775628693507288","0.015385733852553832","0.69928724957494093","39.910773014646004","-0.60629295966985142","5476","0.059798193863347712","0.059999999999999998","19.475253641587052","0"
"polynomial","0.01","0.060999999999999999","0.00067960067603903686","0.015388295991489213","0.70107348362357147","40.326060342134888","-0.60722147263977289","5476","0.060759225925087305","0.060999999999999999","19.331177530702526","0"
"polynomial","0.01","0.062","0.00068106264688859268","0.015394017851133248","0.70232050203448237","40.658234425336701","-0.60874943292352479","5476","0.06171526311238628","0.062","19.154716894492619","0"
"polynomial","0.01","0.063","0.00068300089012791963","0.01540633634919146","0.70375608823147429","41.102742216059909","-0.6108274453825997","5476","0.062666017180793246","0.063","18.94937060732817","0"
"polynomial","0.01","0.064000000000000001","0.00068630647994056952","0.015417370108613946","0.70665603392904341","41.871800729778386","-0.61213947930234602","5476","0.063610112528500948","0.064000000000000001","18.770306122341978","0"
"polynomial","0.01","0.065000000000000002","0.00069106622628234231","0.015423721707950824","0.71126388643660909","43.00391710731941","-0.61174562702236523","5476","0.064549414444535547","0.065000000000000002","18.634545537016173","0"
"polynomial","0.01","0.066000000000000003","0.00069591463767061375","0.015432545302349268","0.71584448149034008","44.187864030398174","-0.61127980807743332","5476","0.065485411918355982","0.066000000000000003","18.475123937251858","0"
"polynomial","0.01","0.067000000000000004","0.00070050889846311041","0.01544414481832984","0.72002912106399708","45.339129232303513","-0.61105192852614443","5476","0.066417355534063791","0.067000000000000004","18.294577437689966","0"
"polynomial","0.01","0.068000000000000005","0.00070479656623050459","0.015457658948172534","0.72380291688035991","46.440011479948787","-0.6110438162821753","5476","0.067344337672446866","0.068000000000000005","18.127405417708506","0"
"polynomial","0.01","0.069000000000000006","0.00070919217238773265","0.015471305989702882","0.72767462080075762","47.595762512060887","-0.61015650120192044","5476","0.068265854223958547","0.069000000000000006","18.012913434621098","0"
"polynomial","0.01","0.070000000000000007","0.00071429255008022415","0.015486473321087428","0.73219011650060639","48.972157695376296","-0.60819559187969741","5476","0.069182093254374216","0.070000000000000007","17.88051489220695","0"
"polynomial","0.01","0.070999999999999994","0.00071969136395840406","0.015503664437782505","0.73690618526847784","50.471585062180218","-0.60588232610557458","5476","0.070090625981873475","0.070999999999999994","17.731949146205007","0"
"polynomial","0.01","0.071999999999999995","0.00072472649467507063","0.015521157629955099","0.74122541082215399","51.910525289100555","-0.60317065492374811","5476","0.070994073072763467","0.071999999999999995","17.569169916176158","0"
"polynomial","0.01","0.072999999999999995","0.00072907577278242392","0.015539248145333379","0.74480560333306034","53.185802723212632","-0.60207509156451544","5476","0.071892876439192732","0.072999999999999995","17.437932048759542","0"
"polynomial","0.01","0.073999999999999996","0.00073305935500873019","0.015558363257034639","0.74795505834159481","54.380803585412906","-0.60230409902179094","5476","0.072785517841991096","0.073999999999999996","17.337684681606586","0"
"polynomial","0.01","0.074999999999999997","0.00073721197499748031","0.01557804908217369","0.75124152161546742","55.65457680310238","-0.60245200195152426","5476","0.07367184433678807","0.074999999999999997","17.224925536972936","0"
"polynomial","0.01","0.075999999999999998","0.00074121553850466006","0.015599888222379886","0.75426385939102858","56.910359484032092","-0.60275106264614942","5476","0.074553057750979326","0.075999999999999998","17.101265433095033","0"
"polynomial","0.01","0.076999999999999999","0.00074586160565087614","0.01562319985474527","0.7578592116995182","58.402609272137788","-0.60275889736700006","5476","0.075428936746717856","0.076999999999999999","16.967899745372058","0"
"polynomial","0.01","0.078","0.00075081512417686438","0.01564778115005136","0.76169397313620102","60.035985715320578","-0.60316723741374956","5476","0.076297426101762086","0.078","16.825329865011607","0"
"polynomial","0.01","0.079000000000000001","0.00075401993074723144","0.015660345435036874","0.76433150033077379","61.116592345031421","-0.60402391549209433","5476","0.077160685847267513","0.079000000000000001","16.734612331443184","0"
"polynomial","0.01","0.080000000000000002","0.00075649000355832569","0.015671590146631942","0.76628513124503039","61.962496751992802","-0.60551236071352244","5476","0.078018422933158776","0.080000000000000002","16.648247621546144","0"
"polynomial","0.01","0.081000000000000003","0.00075936151622022451","0.015684217159483888","0.76857456384942047","62.960369360868775","-0.60635601974241937","5476","0.078870698469194311","0.081000000000000003","16.553706511165895","0"
"polynomial","0.01","0.082000000000000003","0.0007621550237079407","0.015697713988779092","0.77073871570770602","63.946308782582463","-0.60659881439512087","5476","0.079717895045870679","0.082000000000000003","16.451801289806603","0"
"polynomial","0.01","0.083000000000000004","0.0007651692808287897","0.015711627234015327","0.7731017027528132","65.027213435118782","-0.60696154164310201","5476","0.080558681057861847","0.083000000000000004","16.343142312048297","0"
"polynomial","0.01","0.084000000000000005","0.00076793939074983801","0.015725599511724295","0.77521113839115374","66.036423348658388","-0.607441951113735","5476","0.08139243889207981","0.084000000000000005","16.228305262982264","0"
"polynomial","0.01","0.085000000000000006","0.00077070298396182322","0.015740247598274412","0.77727688241013282","67.058630041002573","-0.60735573993112335","5476","0.082220816522916712","0.085000000000000006","16.108137472946296","0"
"polynomial","0.01","0.085999999999999993","0.00077279150413572275","0.015745584251908071","0.77911906063399194","67.841466672742939","-0.60656243805057031","5476","0.083043998810318112","0.085999999999999993","16.04299486213959","0"
"polynomial","0.01","0.086999999999999994","0.00077512837784999146","0.015751159211484206","0.78119847348558713","68.728072401711998","-0.60559006138013394","5476","0.083860833399494655","0.086999999999999994","15.971549968093248","0"
"polynomial","0.01","0.087999999999999995","0.00077757929062717427","0.015757761065814245","0.78334025463682166","69.670214891658745","-0.6045060891797791","5476","0.08467347711593122","0.087999999999999995","15.894369775043492","0"
"polynomial","0.01","0.088999999999999996","0.0007795521047747352","0.015764948103727475","0.78496966422487269","70.437813196361176","-0.60396001607555438","5476","0.085481826495912072","0.088999999999999996","15.812035589268694","0"
"polynomial","0.01","0.089999999999999997","0.00078095750453899824","0.015772373067428954","0.78601463433045682","70.98971739476363","-0.60393403522155076","5476","0.086285050610267283","0.089999999999999997","15.724847026096306","0"
"polynomial","0.01","0.090999999999999998","0.00078216436192007812","0.015779315612951265","0.78688294351100652","71.467055078558516","-0.60425842266669227","5476","0.087082619165044145","0.090999999999999998","15.633206650655934","0"
"polynomial","0.01","0.091999999999999998","0.00078315866181199057","0.015786636364625867","0.78751787590558231","71.862698820961384","-0.60466893160662671","5476","0.087875070173168132","0.091999999999999998","15.537701170972133","0"
"polynomial","0.01","0.092999999999999999","0.0007840148408313069","0.0157945194449787","0.78798533893336464","72.205113010071045","-0.60511204873874069","5476","0.088663620467612711","0.092999999999999999","15.438825432018319","0"
"polynomial","0.01","0.094","0.00078629288217452783","0.015804894349540573","0.78975615194333215","73.124033821747616","-0.60467878839643374","5476","0.089447402755903876","0.094","15.370532975082432","0"
"polynomial","0.01","0.095000000000000001","0.00078925631525577028","0.015817619613759774","0.79209488475906498","74.336713746652379","-0.6039650289436036","5476","0.090226980877933474","0.095000000000000001","15.315331034035568","0"
"polynomial","0.01","0.096000000000000002","0.00079236059319407197","0.015830626788329933","0.79455694571407165","75.628311349995968","-0.60332600146679827","5476","0.091002502482109809","0.096000000000000002","15.25638440881189","0"
"polynomial","0.01","0.097000000000000003","0.00079534812187288882","0.0158444353775948","0.79685768008126623","76.892238625358956","-0.60271213170140803","5476","0.091773517336139879","0.097000000000000003","15.193879863965204","0"
"polynomial","0.01","0.098000000000000004","0.00079828847270384902","0.015858709588881428","0.79908371917400012","78.156561031189966","-0.6021176739766454","5476","0.092539403865264172","0.098000000000000004","15.128102127376133","0"
"polynomial","0.01","0.099000000000000005","0.00080084341238521363","0.015873770226040348","0.8008806268846268","79.271812041689074","-0.6015704860345461","5476","0.093300981835005223","0.099000000000000005","15.059423178800408","0"
"polynomial","0.01","0.10000000000000001","0.00080272801392494285","0.015888509580422337","0.80202061163262561","80.104512783525891","-0.60136857847312997","5476","0.094059044623913637","0.10000000000000001","14.988040955243411","0"
"polynomial","0.01","0.10100000000000001","0.00080453600246783346","0.015903260250625981","0.8030814373087366","80.911479798308534","-0.60117932493676562","5476","0.094812810976190334","0.10100000000000001","14.914102905634461","0"
"polynomial","0.01","0.10199999999999999","0.0008062128849240783","0.015917792531635888","0.80402058000657894","81.667104829877999","-0.60081481393689562","5476","0.095562452123101993","0.10199999999999999","14.837870672278305","0"
"polynomial","0.01","0.10299999999999999","0.00080810196399429951","0.015932407871913429","0.80516523851269606","82.526701136749878","-0.60016008061011306","5476","0.096307319388590815","0.10299999999999999","14.759696296888198","0"
"polynomial","0.01","0.104","0.00080955605003034945","0.015945964767257126","0.80592827540148715","83.194443717383379","-0.59948452868344082","5476","0.097047373750857674","0.104","14.690054563399681","0"
"polynomial","0.01","0.105","0.00081075908513367613","0.015956114449698799","0.80661250677746688","83.750932588321518","-0.59862683991466081","5476","0.09778273174106912","0.105","14.648409750549845","0"
"polynomial","0.01","0.106","0.00081181377553516277","0.015966556702982387","0.80713358587625395","84.241826508204269","-0.59783070507229252","5476","0.09851448895555838","0.106","14.604536716747941","0"
"polynomial","0.01","0.107","0.00081266039630992876","0.015976724363757737","0.80746112658661129","84.637933229574685","-0.59683538598345509","5476","0.099243692150296242","0.107","14.558324794896505","0"
"polynomial","0.01","0.108","0.00081359721247035533","0.015986666813608039","0.80788919291405048","85.078385074655202","-0.59559377137540115","5476","0.099970878636071209","0.108","14.509975230430685","0"
"polynomial","0.01","0.109","0.00081432578545650243","0.015997278840675075","0.80807624945330714","85.422495038109759","-0.59447126929481209","5476","0.10069427647520815","0.109","14.459572752847988","0"
"polynomial","0.01","0.11","0.00081502491394282736","0.016007901159443588","0.8082333392004124","85.753991452725543","-0.59324364287490572","5476","0.10141355140011615","0.11","14.407126795391875","0"
"polynomial","0.01","0.111","0.0008157951803351327","0.016018443502442491","0.8084647553687998","86.120690767677274","-0.59198360405908645","5476","0.10212870916279533","0.111","14.352903380232467","0"
"polynomial","0.01","0.112","0.00081644304468697095","0.016028666781577824","0.80859074007557008","86.430318203205303","-0.59114239641688515","5476","0.10283937497207341","0.112","14.297315030527809","0"
"polynomial","0.01","0.113","0.00081703281626449814","0.016038867814429102","0.80866018842173537","86.713138662122077","-0.5904238031519673","5476","0.10354614950621542","0.113","14.240249675798774","0"
"polynomial","0.01","0.114","0.00081741699083162308","0.016048719863236215","0.80854376932583671","86.897858527425697","-0.58987526418423197","5476","0.10424914704101322","0.114","14.181933924242704","0"
"polynomial","0.01","0.115","0.00081775369781627845","0.016058765506036989","0.80837082426241846","87.060074755427877","-0.589472224958137","5476","0.10494773668081535","0.115","14.122297222367255","0"
"polynomial","0.01","0.11600000000000001","0.00081800282266256661","0.016069175329120829","0.80809325787564112","87.180288963725388","-0.58917763962034986","5476","0.10564351003765986","0.11600000000000001","14.061555794469106","0"
"polynomial","0.01","0.11700000000000001","0.00081864519847939623","0.016079917251091085","0.80818759450766242","87.49102256041364","-0.58871582441507286","5476","0.1063362837905929","0.11700000000000001","13.999857648650506","0"
"polynomial","0.01","0.11799999999999999","0.0008195524775549553","0.016087679987561769","0.80869287939107737","87.931762937281746","-0.58881153180437285","5476","0.10702635762540376","0.11799999999999999","13.9639475191524","0"
"polynomial","0.01","0.11899999999999999","0.00082029070530549933","0.016095507102642466","0.80902771009674546","88.292000361613816","-0.58894087753447255","5476","0.10771353421351679","0.11899999999999999","13.931338677841566","0"
"polynomial","0.01","0.12","0.00082124017252577198","0.01610360364130628","0.80955690846203188","88.757463685426828","-0.58909610242099575","5476","0.10839741734684799","0.12","13.897480948288905","0"
"polynomial","0.01","0.121","0.00082217426007617095","0.016111819108725712","0.81006444219896601","89.217755011212944","-0.58943543791699327","5476","0.10907861265550822","0.121","13.862302621137747","0"
"polynomial","0.01","0.122","0.00082317273587382081","0.016120079694220271","0.81063259728858295","89.712385433884776","-0.5898284587062913","5476","0.10975704115086928","0.122","13.8258785830088","0"
"polynomial","0.01","0.123","0.00082420578089112428","0.016128506003801318","0.81122585992741758","90.226995462630455","-0.59026519393079691","5476","0.11043210727924976","0.123","13.788382189556392","0"
"polynomial","0.01","0.124","0.00082518371973933568","0.01613727810380396","0.8117468984518007","90.71684408859754","-0.59077226179065634","5476","0.11110327587901758","0.124","13.749922608862867","0"
"polynomial","0.01","0.125","0.00082616374047291669","0.016146193081721907","0.81226222990657027","91.210374214632921","-0.59132442327310963","5476","0.11177224554082572","0.125","13.710465897941503","0"
"polynomial","0.01","0.126","0.00082709927284787415","0.016154813785830072","0.81274808160423229","91.683977776646202","-0.59189495794386104","5476","0.11243913273690419","0.126","13.670259861385624","0"
"polynomial","0.01","0.127","0.00082794789023459654","0.016163277837489116","0.8131559346213536","92.115685193083124","-0.59248300344645233","5476","0.11310345819197958","0.127","13.629207029282639","0"
"polynomial","0.01","0.128","0.0008288317952992231","0.016171625980418523","0.81360383119923696","92.56748223086116","-0.59295791437833256","5476","0.11376489798288128","0.128","13.587443303754352","0"
"polynomial","0.01","0.129","0.00082966223904703304","0.016180128282640253","0.81399105805159211","92.993950237332854","-0.59338593893389247","5476","0.11442281747175576","0.129","13.545228681607096","0"
"polynomial","0.01","0.13","0.00083042667677118076","0.016188825647377766","0.81430334108252433","93.388239327859964","-0.59383324043536834","5476","0.11507751932475987","0.13","13.502414664978048","0"
"polynomial","0.01","0.13100000000000001","0.00083087963316825272","0.016197580222522955","0.81430714289101169","93.622649494207351","-0.59429435759437421","5476","0.11572939458209142","0.13100000000000001","13.459029218998156","0"
"polynomial","0.01","0.13200000000000001","0.00083124705992727041","0.016206613209311889","0.81421317466533416","93.813224659730139","-0.59471106579804656","5476","0.11637806096777632","0.13200000000000001","13.415124940212314","0"
"polynomial","0.01","0.13300000000000001","0.00083172430094851691","0.016216370296086347","0.81419045797562795","94.061330926145914","-0.59507276597963954","5476","0.11702396558904396","0.13300000000000001","13.37077503082218","0"
"polynomial","0.01","0.13400000000000001","0.00083238393347529252","0.016226389070808721","0.81433307448417847","94.405327404609466","-0.5952303054314787","5476","0.11766812505926523","0.13400000000000001","13.326114251635849","0"
"polynomial","0.01","0.13500000000000001","0.00083302219431195985","0.016236327667833169","0.81445864157319103","94.73936353101395","-0.5952554797702525","5476","0.11830960326761203","0.13500000000000001","13.281124730738803","0"
"polynomial","0.01","0.13600000000000001","0.00083340636023585555","0.016245184738544045","0.81438998905759541","94.940981718520277","-0.59516841247156282","5476","0.11894814610721756","0.13600000000000001","13.257702458478423","0"
"polynomial","0.01","0.13700000000000001","0.00083372681349635884","0.016254083683657085","0.81425708867079993","95.109486953778486","-0.59520208093251337","5476","0.11958423229321058","0.13700000000000001","13.233595589229596","0"
"polynomial","0.01","0.13800000000000001","0.00083407771575134124","0.016263096984574843","0.81414833056899227","95.294342796395","-0.59524551957831373","5476","0.12021836755166081","0.13800000000000001","13.208845347392247","0"
"polynomial","0.01","0.13900000000000001","0.00083438453393951703","0.016272352471681191","0.81398457111017242","95.456266415484549","-0.59530183227397226","5476","0.1208497391990071","0.13900000000000001","13.183441074801683","0"
"polynomial","0.01","0.14000000000000001","0.00083473484677795587","0.016281276484614301","0.81387997458593464","95.641477324704113","-0.59531579200223361","5476","0.12147785526062532","0.14000000000000001","13.157421594337256","0"
"polynomial","0.01","0.14099999999999999","0.00083501010628260345","0.016290402669042209","0.81369225610895446","95.787256898240926","-0.59548208422480253","5476","0.12210453809815464","0.14099999999999999","13.130837384832587","0"
"polynomial","0.01","0.14199999999999999","0.00083514163440385125","0.016299675027533257","0.81335747016411719","95.856992836238462","-0.59572959977071127","5476","0.12272827533667247","0.14199999999999999","13.103700100817425","0"
"polynomial","0.01","0.14299999999999999","0.00083524213709969134","0.016308990217365815","0.81299073081846285","95.910313020915268","-0.59605711015737917","5476","0.12334828152535623","0.14299999999999999","13.076037426216519","0"
"polynomial","0.01","0.14399999999999999","0.00083535201797572272","0.016318207823114408","0.81263839291068873","95.96864224706647","-0.59643630217398735","5476","0.1239654201708341","0.14399999999999999","13.04795085604791","0"
"polynomial","0.01","0.14499999999999999","0.00083543019794200357","0.016327643823960132","0.81224476673030721","96.010164718969691","-0.59683524693567336","5476","0.12458000450870207","0.14499999999999999","13.019469259671974","0"
"polynomial","0.01","0.14599999999999999","0.00083554487357216005","0.016337324388617788","0.81187490391523187","96.071102717290671","-0.5971828154776031","5476","0.12519197239611299","0.14599999999999999","12.990610421845055","0"
"polynomial","0.01","0.14699999999999999","0.00083566530189114249","0.016347281383022751","0.81149734305760812","96.135138870623848","-0.59758266904344892","5476","0.12580214300762216","0.14699999999999999","12.961383307340435","0"
"polynomial","0.01","0.14799999999999999","0.00083564684962418492","0.016357463496896436","0.81097429869845061","96.125324383883282","-0.59802090685455056","5476","0.12641092497413589","0.14799999999999999","12.931852626151699","0"
"polynomial","0.01","0.14899999999999999","0.00083562589046743058","0.016368182641271239","0.81042288336489876","96.11417772257515","-0.59846428469275093","5476","0.12701792858437902","0.14899999999999999","12.901947006553653","0"
"polynomial","0.01","0.14999999999999999","0.00083549663833528288","0.016379034966765651","0.80976064734617548","96.045466115175472","-0.59901010072066341","5476","0.12762235929529522","0.14999999999999999","12.871759722623075","0"
"polynomial","0.01","0.151","0.00083543860937074818","0.016390171627063566","0.8091542345072954","96.014633205506456","-0.59958299676683713","5476","0.12822554170659492","0.151","12.841247200224462","0"
"polynomial","0.01","0.152","0.00083537461840663477","0.016401562587316513","0.80853033853808554","95.980643824962712","-0.60015739253082945","5476","0.12882735018334865","0.152","12.810489782978802","0"
"polynomial","0.01","0.153","0.00083521957147882173","0.016413784654544603","0.80777833611520888","95.898338617357311","-0.60091167399911727","5476","0.12942769524841655","0.153","12.779515527337795","0"
"polynomial","0.01","0.154","0.00083512913552393918","0.016426265922766092","0.8070771588416944","95.850363796022179","-0.60172028297314284","5476","0.13002603482165268","0.154","12.748290370613518","0"
"polynomial","0.01","0.155","0.0008351283498472333","0.016438989753091358","0.80645171985706265","95.849947111240979","-0.60250964364257142","5476","0.13062234768557782","0.155","12.716868094457515","0"
"polynomial","0.01","0.156","0.00083519725111979161","0.016451690005078096","0.80589564529808","95.886495817069303","-0.60312724533664031","5476","0.1312165484593503","0.156","12.68527190828906","0"
"polynomial","0.01","0.157","0.00083552963088322164","0.016463136474563933","0.8056558188986831","96.063000630992804","-0.6034369684390829","5476","0.13180858352135774","0.157","12.653636841513332","0"
"polynomial","0.01","0.158","0.00083582407155153226","0.016474564347859127","0.8053806776678184","96.219627084130437","-0.60377492687600609","5476","0.13239686579868809","0.158","12.622049483237548","0"
"polynomial","0.01","0.159","0.00083603102676064632","0.016485929111349711","0.80502475906675697","96.329867251985505","-0.60411587984599646","5476","0.13298210895100329","0.159","12.590493822591094","0"
"polynomial","0.01","0.16","0.00083616814052606288","0.016497352810683163","0.8045992515725291","96.402973362738763","-0.60446086391518494","5476","0.13356473484730966","0.16","12.558917995390027","0"
"polynomial","0.01","0.161","0.00083619240427860737","0.016504073257199062","0.80429495753383773","96.415915990908132","-0.60470816115346149","5476","0.13414539539123266","0.161","12.543184672502402","0"
"polynomial","0.01","0.16200000000000001","0.00083622288296771724","0.016510842163909557","0.80399452686555362","96.432176190966771","-0.60488009215602012","5476","0.13472299211647024","0.16200000000000001","12.527244120227589","0"
"polynomial","0.01","0.16300000000000001","0.00083627169282577828","0.016517895494087297","0.80369812068081403","96.45822161473933","-0.60502681014871595","5476","0.13529899467407808","0.16300000000000001","12.511075339460426","0"
"polynomial","0.01","0.16400000000000001","0.00083619447549468341","0.016524911554205844","0.80328271262012751","96.417020886470027","-0.60523400674249939","5476","0.13587278125982508","0.16400000000000001","12.49468217966966","0"
"polynomial","0.01","0.16500000000000001","0.0008360883258435684","0.016531745947708863","0.80284869774677092","96.360411214469437","-0.60556111552771896","5476","0.13644414499781796","0.16500000000000001","12.478002060422492","0"
"polynomial","0.01","0.16600000000000001","0.00083599368730105325","0.016538640679504755","0.80242316297232086","96.309968162768456","-0.60595331915343809","5476","0.1370136124395909","0.16600000000000001","12.461108131428944","0"
"polynomial","0.01","0.16700000000000001","0.00083582173355960666","0.016544970316045113","0.80195119307178531","96.218382404399847","-0.60645082210174517","5476","0.13758096516619714","0.16700000000000001","12.443974294248529","0"
"polynomial","0.01","0.16800000000000001","0.0008356445614434117","0.016551134770734763","0.80148257795549982","96.124107403625786","-0.60691813958463992","5476","0.13814635379660942","0.16800000000000001","12.426660948385351","0"
"polynomial","0.01","0.16900000000000001","0.00083553379183412243","0.016556870502164686","0.80109871907068797","96.065212272293607","-0.60723186696524223","5476","0.13870937149858853","0.16900000000000001","12.40913588921995","0"
"polynomial","0.01","0.17000000000000001","0.00083542674722080824","0.016562723809507768","0.80071301212752732","96.008331617736189","-0.60757436686433008","5476","0.1392698022972455","0.17000000000000001","12.391426505510658","0"
"polynomial","0.01","0.17100000000000001","0.00083519269175337096","0.016569753878555735","0.80014905787749113","95.884076873355241","-0.60813562302510826","5476","0.13982744843622322","0.17100000000000001","12.373544674878326","0"
"polynomial","0.01","0.17199999999999999","0.00083488349252280696","0.016577040381055046","0.79950125383762227","95.720173975097225","-0.60883902025728787","5476","0.14038201857156632","0.17199999999999999","12.355493699914122","0"
"polynomial","0.01","0.17299999999999999","0.00083452005401894714","0.016584415281929298","0.79879784345588434","95.527873945069501","-0.60958882772281453","5476","0.14093503271851801","0.17299999999999999","12.337259269464532","0"
